target,tic_id,sectors
TIC 42208475,42208475,103
TIC 43968907,43968907,103
TIC 44827786,44827786,103
TIC 44837913,44837913,103
TIC 45261947,45261947,103
TIC 45276247,45276247,103
TIC 45500783,45500783,103
TIC 45701211,45701211,103
TIC 46138335,46138335,103
TIC 46969684,46969684,103
TIC 46974096,46974096,103
TIC 47307032,47307032,103
TIC 47402198,47402198,103
TIC 47848180,47848180,103
TIC 48700245,48700245,103
TIC 48978226,48978226,103
TIC 49129112,49129112,103
TIC 49212526,49212526,103
TIC 49452040,49452040,103
TIC 49536011,49536011,103
TIC 50010670,50010670,103
TIC 50854545,50854545,103
TIC 50869431,50869431,103
TIC 51288359,51288359,103
TIC 51304856,51304856,103
TIC 51419011,51419011,103
TIC 51524169,51524169,103
TIC 51612589,51612589,103
TIC 53440769,53440769,103
TIC 53446257,53446257,103
TIC 54318354,54318354,103
TIC 54321274,54321274,103
TIC 54660815,54660815,103
TIC 54724220,54724220,103
TIC 54733295,54733295,103
TIC 54800748,54800748,103
TIC 54896407,54896407,103
TIC 55622372,55622372,103
TIC 56437876,56437876,103
TIC 57264513,57264513,103
TIC 57269920,57269920,103
TIC 57700527,57700527,103
TIC 57704900,57704900,103
TIC 57710087,57710087,103
TIC 58142170,58142170,103
TIC 58161298,58161298,103
TIC 58161840,58161840,103
TIC 58166869,58166869,103
TIC 58167406,58167406,103
TIC 58246363,58246363,103
TIC 58251358,58251358,103
TIC 58353341,58353341,103
TIC 58355305,58355305,103
TIC 58396471,58396471,103
TIC 58401912,58401912,103
TIC 58406077,58406077,103
TIC 58408498,58408498,103
TIC 58413338,58413338,103
TIC 58485186,58485186,103
TIC 58487850,58487850,103
TIC 58488208,58488208,103
TIC 58488696,58488696,103
TIC 58582428,58582428,103
TIC 58582627,58582627,103
TIC 58583881,58583881,103
TIC 58584157,58584157,103
TIC 58587757,58587757,103
TIC 58588425,58588425,103
TIC 58593503,58593503,103
TIC 58643602,58643602,103
TIC 58643997,58643997,103
TIC 58645477,58645477,103
TIC 58646549,58646549,103
TIC 58646587,58646587,103
TIC 58650448,58650448,103
TIC 58651139,58651139,103
TIC 58651739,58651739,103
TIC 58651766,58651766,103
TIC 58653410,58653410,103
TIC 58654218,58654218,103
TIC 58654435,58654435,103
TIC 58655350,58655350,103
TIC 58655403,58655403,103
TIC 58655952,58655952,103
TIC 58747951,58747951,103
TIC 58749494,58749494,103
TIC 58751951,58751951,103
TIC 58753072,58753072,103
TIC 58830498,58830498,103
TIC 58832313,58832313,103
TIC 58833495,58833495,103
TIC 58838805,58838805,103
TIC 58898691,58898691,103
TIC 58907762,58907762,103
TIC 59011974,59011974,103
TIC 59015682,59015682,103
TIC 59018459,59018459,103
TIC 59093872,59093872,103
TIC 59095516,59095516,103
TIC 59095543,59095543,103
TIC 59099934,59099934,103
TIC 59102669,59102669,103
TIC 59183152,59183152,103
TIC 59183599,59183599,103
TIC 59192101,59192101,103
TIC 59192479,59192479,103
TIC 59193303,59193303,103
TIC 59194168,59194168,103
TIC 59194189,59194189,103
TIC 59323527,59323527,103
TIC 59325655,59325655,103
TIC 59327002,59327002,103
TIC 59327555,59327555,103
TIC 59330258,59330258,103
TIC 59333406,59333406,103
TIC 59334299,59334299,103
TIC 59334750,59334750,103
TIC 59336031,59336031,103
TIC 59336140,59336140,103
TIC 59336414,59336414,103
TIC 59406730,59406730,103
TIC 59409097,59409097,103
TIC 59409349,59409349,103
TIC 59409351,59409351,103
TIC 59409715,59409715,103
TIC 59409848,59409848,103
TIC 59501791,59501791,103
TIC 59502495,59502495,103
TIC 59503883,59503883,103
TIC 59504074,59504074,103
TIC 59505725,59505725,103
TIC 59506967,59506967,103
TIC 59586057,59586057,103
TIC 59593441,59593441,103
TIC 59594398,59594398,103
TIC 59816984,59816984,103
TIC 59823814,59823814,103
TIC 63688164,63688164,103
TIC 64437144,64437144,103
TIC 69170779,69170779,103
TIC 69172699,69172699,103
TIC 69178294,69178294,103
TIC 69278194,69278194,103
TIC 69278373,69278373,103
TIC 69280079,69280079,103
TIC 69281470,69281470,103
TIC 69283667,69283667,103
TIC 69284297,69284297,103
TIC 69285076,69285076,103
TIC 69286938,69286938,103
TIC 69377602,69377602,103
TIC 69382580,69382580,103
TIC 69384248,69384248,103
TIC 69423373,69423373,103
TIC 69424627,69424627,103
TIC 69505390,69505390,103
TIC 69510358,69510358,103
TIC 69511960,69511960,103
TIC 69514028,69514028,103
TIC 69514163,69514163,103
TIC 69514999,69514999,103
TIC 69515942,69515942,103
TIC 69518566,69518566,103
TIC 69613862,69613862,103
TIC 69710679,69710679,103
TIC 69720786,69720786,103
TIC 69723262,69723262,103
TIC 69768915,69768915,103
TIC 69770170,69770170,103
TIC 69771996,69771996,103
TIC 69879116,69879116,103
TIC 69880428,69880428,103
TIC 69881452,69881452,103
TIC 69887288,69887288,103
TIC 69961687,69961687,103
TIC 70031937,70031937,103
TIC 70032009,70032009,103
TIC 70032020,70032020,103
TIC 70032146,70032146,103
TIC 70032535,70032535,103
TIC 70033074,70033074,103
TIC 70037748,70037748,103
TIC 70041394,70041394,103
TIC 70534926,70534926,103
TIC 70539860,70539860,103
TIC 70798902,70798902,103
TIC 71806889,71806889,103
TIC 73699321,73699321,103
TIC 73924781,73924781,103
TIC 73932191,73932191,103
TIC 74095252,74095252,103
TIC 74095431,74095431,103
TIC 74097450,74097450,103
TIC 74100918,74100918,103
TIC 74274184,74274184,103
TIC 74521998,74521998,103
TIC 74601314,74601314,103
TIC 74650674,74650674,103
TIC 74736041,74736041,103
TIC 74830552,74830552,103
TIC 74848209,74848209,103
TIC 74925818,74925818,103
TIC 74925912,74925912,103
TIC 74929690,74929690,103
TIC 75215572,75215572,103
TIC 75306618,75306618,103
TIC 75470846,75470846,103
TIC 75472079,75472079,103
TIC 75522633,75522633,103
TIC 75525472,75525472,103
TIC 75846473,75846473,103
TIC 75995941,75995941,103
TIC 76106004,76106004,103
TIC 76166190,76166190,103
TIC 76169171,76169171,103
TIC 76228783,76228783,103
TIC 76229610,76229610,103
TIC 76390681,76390681,103
TIC 76392634,76392634,103
TIC 76440235,76440235,103
TIC 76440240,76440240,103
TIC 76440647,76440647,103
TIC 76447162,76447162,103
TIC 76451741,76451741,103
TIC 76529217,76529217,103
TIC 76530890,76530890,103
TIC 76531478,76531478,103
TIC 76532208,76532208,103
TIC 76757341,76757341,103
TIC 76758733,76758733,103
TIC 76760933,76760933,103
TIC 76761591,76761591,103
TIC 76812373,76812373,103
TIC 76893320,76893320,103
TIC 76894385,76894385,103
TIC 76894548,76894548,103
TIC 77776314,77776314,103
TIC 77929282,77929282,103
TIC 77932867,77932867,103
TIC 78248536,78248536,103
TIC 78250548,78250548,103
TIC 78357288,78357288,103
TIC 78374809,78374809,103
TIC 78465638,78465638,103
TIC 78620249,78620249,103
TIC 78620279,78620279,103
TIC 78636551,78636551,103
TIC 78637385,78637385,103
TIC 78863947,78863947,103
TIC 78865012,78865012,103
TIC 78869644,78869644,103
TIC 78871898,78871898,103
TIC 78872931,78872931,103
TIC 78874478,78874478,103
TIC 78992272,78992272,103
TIC 79073106,79073106,103
TIC 79119001,79119001,103
TIC 79122245,79122245,103
TIC 79128418,79128418,103
TIC 79260202,79260202,103
TIC 79260448,79260448,103
TIC 79596809,79596809,103
TIC 79979692,79979692,103
TIC 80290123,80290123,103
TIC 80313767,80313767,103
TIC 80323142,80323142,103
TIC 80337807,80337807,103
TIC 80418713,80418713,103
TIC 80430415,80430415,103
TIC 80472515,80472515,103
TIC 83124329,83124329,103
TIC 83236406,83236406,103
TIC 83237974,83237974,103
TIC 83239589,83239589,103
TIC 83241025,83241025,103
TIC 83243659,83243659,103
TIC 83244865,83244865,103
TIC 83245109,83245109,103
TIC 83365367,83365367,103
TIC 83365416,83365416,103
TIC 83367239,83367239,103
TIC 83477762,83477762,103
TIC 83481638,83481638,103
TIC 83483575,83483575,103
TIC 83573203,83573203,103
TIC 83580723,83580723,103
TIC 83582877,83582877,103
TIC 83687552,83687552,103
TIC 83817702,83817702,103
TIC 83819195,83819195,103
TIC 83819485,83819485,103
TIC 83820161,83820161,103
TIC 83822418,83822418,103
TIC 83824834,83824834,103
TIC 84025803,84025803,103
TIC 84028475,84028475,103
TIC 84032937,84032937,103
TIC 84038801,84038801,103
TIC 84040842,84040842,103
TIC 84170318,84170318,103
TIC 84171076,84171076,103
TIC 84171271,84171271,103
TIC 84175122,84175122,103
TIC 84175358,84175358,103
TIC 84176096,84176096,103
TIC 84177192,84177192,103
TIC 84179696,84179696,103
TIC 84184540,84184540,103
TIC 84395783,84395783,103
TIC 84396205,84396205,103
TIC 84399155,84399155,103
TIC 84403234,84403234,103
TIC 84404935,84404935,103
TIC 84410424,84410424,103
TIC 84419922,84419922,103
TIC 84513533,84513533,103
TIC 84528152,84528152,103
TIC 84532958,84532958,103
TIC 84641651,84641651,103
TIC 84645053,84645053,103
TIC 84742302,84742302,103
TIC 84752714,84752714,103
TIC 84753408,84753408,103
TIC 84754200,84754200,103
TIC 84756974,84756974,103
TIC 84757560,84757560,103
TIC 84760208,84760208,103
TIC 84876338,84876338,103
TIC 85010838,85010838,103
TIC 85013501,85013501,103
TIC 85122242,85122242,103
TIC 85122969,85122969,103
TIC 85126440,85126440,103
TIC 85132522,85132522,103
TIC 85133402,85133402,103
TIC 85136394,85136394,103
TIC 85352540,85352540,103
TIC 85359003,85359003,103
TIC 85362309,85362309,103
TIC 85465333,85465333,103
TIC 85469204,85469204,103
TIC 85482143,85482143,103
TIC 89593878,89593878,103
TIC 93159822,93159822,103
TIC 93221830,93221830,103
TIC 93223900,93223900,103
TIC 93287730,93287730,103
TIC 93290092,93290092,103
TIC 93451187,93451187,103
TIC 93455010,93455010,103
TIC 93457683,93457683,103
TIC 93525101,93525101,103
TIC 93605557,93605557,103
TIC 93608968,93608968,103
TIC 93610654,93610654,103
TIC 93616504,93616504,103
TIC 93704259,93704259,103
TIC 93778206,93778206,103
TIC 93779101,93779101,103
TIC 93866005,93866005,103
TIC 93926221,93926221,103
TIC 93927775,93927775,103
TIC 93932740,93932740,103
TIC 93935476,93935476,103
TIC 93981543,93981543,103
TIC 93982647,93982647,103
TIC 93985271,93985271,103
TIC 93985722,93985722,103
TIC 94073762,94073762,103
TIC 94075412,94075412,103
TIC 94079609,94079609,103
TIC 94159795,94159795,103
TIC 94159849,94159849,103
TIC 94161119,94161119,103
TIC 94164786,94164786,103
TIC 94166067,94166067,103
TIC 94263236,94263236,103
TIC 94355084,94355084,103
TIC 94363026,94363026,103
TIC 94364009,94364009,103
TIC 94417023,94417023,103
TIC 94421401,94421401,103
TIC 94483093,94483093,103
TIC 94486210,94486210,103
TIC 94568251,94568251,103
TIC 94570461,94570461,103
TIC 94682296,94682296,103
TIC 94731290,94731290,103
TIC 94731904,94731904,103
TIC 94732040,94732040,103
TIC 94734799,94734799,103
TIC 94737525,94737525,103
TIC 94826461,94826461,103
TIC 94828628,94828628,103
TIC 94928385,94928385,103
TIC 94930840,94930840,103
TIC 94933725,94933725,103
TIC 94994154,94994154,103
TIC 95004705,95004705,103
TIC 95101598,95101598,103
TIC 95106140,95106140,103
TIC 95198486,95198486,103
TIC 95203639,95203639,103
TIC 95204176,95204176,103
TIC 95211251,95211251,103
TIC 95277598,95277598,103
TIC 95280242,95280242,103
TIC 95352931,95352931,103
TIC 95356786,95356786,103
TIC 95356818,95356818,103
TIC 95458399,95458399,103
TIC 95461590,95461590,103
TIC 95463149,95463149,103
TIC 95468062,95468062,103
TIC 95551822,95551822,103
TIC 95556638,95556638,103
TIC 95561957,95561957,103
TIC 95620849,95620849,103
TIC 95622636,95622636,103
TIC 95624763,95624763,103
TIC 95709395,95709395,103
TIC 95716058,95716058,103
TIC 95731445,95731445,103
TIC 95739430,95739430,103
TIC 95789856,95789856,103
TIC 95791313,95791313,103
TIC 95793653,95793653,103
TIC 95794999,95794999,103
TIC 95804693,95804693,103
TIC 95853590,95853590,103
TIC 95853888,95853888,103
TIC 95909852,95909852,103
TIC 95918137,95918137,103
TIC 95924613,95924613,103
TIC 95966722,95966722,103
TIC 95971420,95971420,103
TIC 95977956,95977956,103
TIC 95982784,95982784,103
TIC 95988103,95988103,103
TIC 95991418,95991418,103
TIC 96060868,96060868,103
TIC 96064417,96064417,103
TIC 96149798,96149798,103
TIC 96152143,96152143,103
TIC 96160628,96160628,103
TIC 96186997,96186997,103
TIC 96212753,96212753,103
TIC 96219004,96219004,103
TIC 96220225,96220225,103
TIC 96222405,96222405,103
TIC 96224831,96224831,103
TIC 96276078,96276078,103
TIC 96276375,96276375,103
TIC 96324525,96324525,103
TIC 96379601,96379601,103
TIC 96423324,96423324,103
TIC 96475638,96475638,103
TIC 96486261,96486261,103
TIC 96545627,96545627,103
TIC 96562335,96562335,103
TIC 96625911,96625911,103
TIC 96629139,96629139,103
TIC 96631952,96631952,103
TIC 96636510,96636510,103
TIC 96647476,96647476,103
TIC 96745915,96745915,103
TIC 96745934,96745934,103
TIC 96747709,96747709,103
TIC 96755961,96755961,103
TIC 96829917,96829917,103
TIC 96844688,96844688,103
TIC 97009571,97009571,103
TIC 97012329,97012329,103
TIC 97013293,97013293,103
TIC 97014510,97014510,103
TIC 97015435,97015435,103
TIC 97223153,97223153,103
TIC 97378836,97378836,103
TIC 97884432,97884432,103
TIC 98127672,98127672,103
TIC 98760128,98760128,103
TIC 98760396,98760396,103
TIC 98760893,98760893,103
TIC 98761240,98761240,103
TIC 98761335,98761335,103
TIC 98909539,98909539,103
TIC 98913876,98913876,103
TIC 99039742,99039742,103
TIC 99039926,99039926,103
TIC 99040211,99040211,103
TIC 99041233,99041233,103
TIC 99041963,99041963,103
TIC 99042942,99042942,103
TIC 99045981,99045981,103
TIC 99046173,99046173,103
TIC 99205053,99205053,103
TIC 99206585,99206585,103
TIC 99209775,99209775,103
TIC 99210610,99210610,103
TIC 99210998,99210998,103
TIC 99211241,99211241,103
TIC 99211574,99211574,103
TIC 99211592,99211592,103
TIC 99323927,99323927,103
TIC 99324893,99324893,103
TIC 100101107,100101107,103
TIC 100106495,100106495,103
TIC 100123063,100123063,103
TIC 101930886,101930886,103
TIC 102034603,102034603,103
TIC 102047402,102047402,103
TIC 102063843,102063843,103
TIC 102087618,102087618,103
TIC 102165028,102165028,103
TIC 102165299,102165299,103
TIC 116417449,116417449,103
TIC 118053599,118053599,103
TIC 118143776,118143776,103
TIC 118144179,118144179,103
TIC 118271395,118271395,103
TIC 118273470,118273470,103
TIC 118278380,118278380,103
TIC 118282622,118282622,103
TIC 118283196,118283196,103
TIC 118283200,118283200,103
TIC 118318580,118318580,103
TIC 118319282,118319282,103
TIC 118327115,118327115,103
TIC 118395344,118395344,103
TIC 118403240,118403240,103
TIC 118403248,118403248,103
TIC 118409165,118409165,103
TIC 118412596,118412596,103
TIC 118440940,118440940,103
TIC 118525927,118525927,103
TIC 118527796,118527796,103
TIC 118529873,118529873,103
TIC 118532470,118532470,103
TIC 118576815,118576815,103
TIC 118578121,118578121,103
TIC 118578234,118578234,103
TIC 118582522,118582522,103
TIC 118726975,118726975,103
TIC 118728056,118728056,103
TIC 118798035,118798035,103
TIC 118801178,118801178,103
TIC 118801697,118801697,103
TIC 118804306,118804306,103
TIC 118807628,118807628,103
TIC 118840289,118840289,103
TIC 118842700,118842700,103
TIC 118915740,118915740,103
TIC 118922749,118922749,103
TIC 118977208,118977208,103
TIC 118984288,118984288,103
TIC 119086663,119086663,103
TIC 119089245,119089245,103
TIC 119091732,119091732,103
TIC 119151174,119151174,103
TIC 119153371,119153371,103
TIC 119155552,119155552,103
TIC 119222853,119222853,103
TIC 119224086,119224086,103
TIC 119226450,119226450,103
TIC 119226740,119226740,103
TIC 119275819,119275819,103
TIC 119340944,119340944,103
TIC 119380347,119380347,103
TIC 119385052,119385052,103
TIC 119385674,119385674,103
TIC 119438520,119438520,103
TIC 119502952,119502952,103
TIC 119566120,119566120,103
TIC 119623251,119623251,103
TIC 119624569,119624569,103
TIC 119727109,119727109,103
TIC 119771607,119771607,103
TIC 119820859,119820859,103
TIC 119880365,119880365,103
TIC 119880946,119880946,103
TIC 119945362,119945362,103
TIC 119981237,119981237,103
TIC 119983877,119983877,103
TIC 119983884,119983884,103
TIC 120033290,120033290,103
TIC 120034868,120034868,103
TIC 120034888,120034888,103
TIC 120034982,120034982,103
TIC 120067248,120067248,103
TIC 120067255,120067255,103
TIC 120067653,120067653,103
TIC 120067807,120067807,103
TIC 120125656,120125656,103
TIC 120127141,120127141,103
TIC 120127143,120127143,103
TIC 120128337,120128337,103
TIC 120128347,120128347,103
TIC 120196764,120196764,103
TIC 120197271,120197271,103
TIC 120202141,120202141,103
TIC 120245182,120245182,103
TIC 120277363,120277363,103
TIC 120334442,120334442,103
TIC 120334451,120334451,103
TIC 120335731,120335731,103
TIC 120342834,120342834,103
TIC 120393598,120393598,103
TIC 120395704,120395704,103
TIC 120400810,120400810,103
TIC 120401211,120401211,103
TIC 120428555,120428555,103
TIC 120428961,120428961,103
TIC 120442975,120442975,103
TIC 120443206,120443206,103
TIC 120459265,120459265,103
TIC 120461410,120461410,103
TIC 120471115,120471115,103
TIC 120522786,120522786,103
TIC 120565633,120565633,103
TIC 120606913,120606913,103
TIC 120606915,120606915,103
TIC 120711688,120711688,103
TIC 120789717,120789717,103
TIC 120790594,120790594,103
TIC 120791609,120791609,103
TIC 120953006,120953006,103
TIC 121058807,121058807,103
TIC 121103573,121103573,103
TIC 121194918,121194918,103
TIC 121194921,121194921,103
TIC 121306446,121306446,103
TIC 121309379,121309379,103
TIC 121311155,121311155,103
TIC 121370707,121370707,103
TIC 121408007,121408007,103
TIC 121439341,121439341,103
TIC 121554340,121554340,103
TIC 121554771,121554771,103
TIC 121554775,121554775,103
TIC 121556518,121556518,103
TIC 121564331,121564331,103
TIC 121577936,121577936,103
TIC 121663364,121663364,103
TIC 121664385,121664385,103
TIC 121679880,121679880,103
TIC 121689850,121689850,103
TIC 121719709,121719709,103
TIC 121787891,121787891,103
TIC 121840452,121840452,103
TIC 121856972,121856972,103
TIC 121905577,121905577,103
TIC 121905894,121905894,103
TIC 121915466,121915466,103
TIC 121932858,121932858,103
TIC 121980878,121980878,103
TIC 122015813,122015813,103
TIC 122049829,122049829,103
TIC 122051742,122051742,103
TIC 122056246,122056246,103
TIC 122056307,122056307,103
TIC 122073655,122073655,103
TIC 122075247,122075247,103
TIC 122075261,122075261,103
TIC 122112329,122112329,103
TIC 122114530,122114530,103
TIC 122158384,122158384,103
TIC 122160171,122160171,103
TIC 122160241,122160241,103
TIC 122167027,122167027,103
TIC 122228176,122228176,103
TIC 122248346,122248346,103
TIC 122284456,122284456,103
TIC 122309802,122309802,103
TIC 122314621,122314621,103
TIC 122323970,122323970,103
TIC 122354760,122354760,103
TIC 122355382,122355382,103
TIC 122356633,122356633,103
TIC 122356646,122356646,103
TIC 122357651,122357651,103
TIC 122394288,122394288,103
TIC 122394390,122394390,103
TIC 122397232,122397232,103
TIC 122401893,122401893,103
TIC 122453859,122453859,103
TIC 122458470,122458470,103
TIC 122458811,122458811,103
TIC 122458921,122458921,103
TIC 122459124,122459124,103
TIC 122547193,122547193,103
TIC 122547745,122547745,103
TIC 122549704,122549704,103
TIC 122636751,122636751,103
TIC 122645363,122645363,103
TIC 122967034,122967034,103
TIC 122969039,122969039,103
TIC 122975411,122975411,103
TIC 123066012,123066012,103
TIC 123172979,123172979,103
TIC 123179685,123179685,103
TIC 123288131,123288131,103
TIC 123386533,123386533,103
TIC 123506165,123506165,103
TIC 123513438,123513438,103
TIC 123515468,123515468,103
TIC 123519327,123519327,103
TIC 123717205,123717205,103
TIC 123723290,123723290,103
TIC 123984178,123984178,103
TIC 124156119,124156119,103
TIC 124166949,124166949,103
TIC 124584703,124584703,103
TIC 124728679,124728679,103
TIC 124802885,124802885,103
TIC 124804747,124804747,103
TIC 124916068,124916068,103
TIC 125099908,125099908,103
TIC 125100416,125100416,103
TIC 125102196,125102196,103
TIC 125108479,125108479,103
TIC 125456956,125456956,103
TIC 125657927,125657927,103
TIC 125811691,125811691,103
TIC 125857387,125857387,103
TIC 125867733,125867733,103
TIC 125958042,125958042,103
TIC 126116798,126116798,103
TIC 126176565,126176565,103
TIC 126308731,126308731,103
TIC 126400746,126400746,103
TIC 126843312,126843312,103
TIC 126844885,126844885,103
TIC 126851181,126851181,103
TIC 127166538,127166538,103
TIC 127166727,127166727,103
TIC 127166729,127166729,103
TIC 128287541,128287541,103
TIC 128289550,128289550,103
TIC 128290491,128290491,103
TIC 128449192,128449192,103
TIC 128579029,128579029,103
TIC 128618418,128618418,103
TIC 128622445,128622445,103
TIC 128624180,128624180,103
TIC 128624678,128624678,103
TIC 128694354,128694354,103
TIC 128695583,128695583,103
TIC 128829962,128829962,103
TIC 128832583,128832583,103
TIC 128832644,128832644,103
TIC 128835089,128835089,103
TIC 128837668,128837668,103
TIC 128982424,128982424,103
TIC 128982465,128982465,103
TIC 129063209,129063209,103
TIC 129123679,129123679,103
TIC 129194153,129194153,103
TIC 129230875,129230875,103
TIC 129240519,129240519,103
TIC 129298393,129298393,103
TIC 129307587,129307587,103
TIC 129414660,129414660,103
TIC 129468155,129468155,103
TIC 129473055,129473055,103
TIC 129553982,129553982,103
TIC 129555437,129555437,103
TIC 129559129,129559129,103
TIC 129621749,129621749,103
TIC 129660280,129660280,103
TIC 129664581,129664581,103
TIC 129769169,129769169,103
TIC 129778860,129778860,103
TIC 129948947,129948947,103
TIC 129957266,129957266,103
TIC 129961286,129961286,103
TIC 130067455,130067455,103
TIC 130422755,130422755,103
TIC 132611266,132611266,103
TIC 132621383,132621383,103
TIC 133018706,133018706,103
TIC 134024327,134024327,103
TIC 134371012,134371012,103
TIC 134371084,134371084,103
TIC 135634610,135634610,103
TIC 136264102,136264102,103
TIC 136597990,136597990,103
TIC 139322703,139322703,103
TIC 139995013,139995013,103
TIC 140113749,140113749,103
TIC 140114354,140114354,103
TIC 140416270,140416270,103
TIC 140478840,140478840,103
TIC 140479400,140479400,103
TIC 140485808,140485808,103
TIC 140485863,140485863,103
TIC 140487511,140487511,103
TIC 140762637,140762637,103
TIC 140762892,140762892,103
TIC 140763565,140763565,103
TIC 140765939,140765939,103
