target,tic_id,sectors
TIC 24921718,24921718,97
TIC 24922044,24922044,97
TIC 24923308,24923308,97
TIC 24923821,24923821,97
TIC 24924016,24924016,97
TIC 24925021,24925021,97
TIC 24925732,24925732,97
TIC 24926306,24926306,97
TIC 24926308,24926308,97
TIC 24926326,24926326,97
TIC 24926329,24926329,97
TIC 24926727,24926727,97
TIC 24927235,24927235,97
TIC 24927833,24927833,97
TIC 24941598,24941598,97
TIC 24941601,24941601,97
TIC 24942376,24942376,97
TIC 24954856,24954856,97
TIC 24955141,24955141,97
TIC 24955396,24955396,97
TIC 24978373,24978373,97
TIC 24979702,24979702,97
TIC 24979811,24979811,97
TIC 24980244,24980244,97
TIC 24980421,24980421,97
TIC 25001358,25001358,97
TIC 25001474,25001474,97
TIC 25002134,25002134,97
TIC 25002411,25002411,97
TIC 25003158,25003158,97
TIC 25003448,25003448,97
TIC 25003871,25003871,97
TIC 25004100,25004100,97
TIC 25004643,25004643,97
TIC 25004866,25004866,97
TIC 25030847,25030847,97
TIC 25030985,25030985,97
TIC 25031408,25031408,97
TIC 25031798,25031798,97
TIC 25031800,25031800,97
TIC 25034169,25034169,97
TIC 25062277,25062277,97
TIC 25062534,25062534,97
TIC 25063314,25063314,97
TIC 25064632,25064632,97
TIC 25080230,25080230,97
TIC 25080437,25080437,97
TIC 25117804,25117804,97
TIC 25117837,25117837,97
TIC 25118083,25118083,97
TIC 25118084,25118084,97
TIC 25132265,25132265,97
TIC 25152787,25152787,97
TIC 25155713,25155713,97
TIC 25195904,25195904,97
TIC 25398840,25398840,97
TIC 25399365,25399365,97
TIC 28116948,28116948,97
TIC 28117051,28117051,97
TIC 28117369,28117369,97
TIC 28128147,28128147,97
TIC 28128509,28128509,97
TIC 29759042,29759042,97
TIC 29778074,29778074,97
TIC 29779122,29779122,97
TIC 29779603,29779603,97
TIC 29781099,29781099,97
TIC 29833542,29833542,97
TIC 29833543,29833543,97
TIC 29836061,29836061,97
TIC 29845237,29845237,97
TIC 29846670,29846670,97
TIC 29848163,29848163,97
TIC 29853290,29853290,97
TIC 29853348,29853348,97
TIC 29853772,29853772,97
TIC 29854191,29854191,97
TIC 29854339,29854339,97
TIC 29854433,29854433,97
TIC 29854488,29854488,97
TIC 29855130,29855130,97
TIC 29855342,29855342,97
TIC 29855456,29855456,97
TIC 29855600,29855600,97
TIC 29856554,29856554,97
TIC 29856557,29856557,97
TIC 29862344,29862344,97
TIC 29900813,29900813,97
TIC 29903974,29903974,97
TIC 29904349,29904349,97
TIC 29918916,29918916,97
TIC 29918917,29918917,97
TIC 29919137,29919137,97
TIC 29919288,29919288,97
TIC 29919341,29919341,97
TIC 29920336,29920336,97
TIC 29921357,29921357,97
TIC 29921919,29921919,97
TIC 29922261,29922261,97
TIC 29923458,29923458,97
TIC 29923559,29923559,97
TIC 29927671,29927671,97
TIC 29928567,29928567,97
TIC 29929287,29929287,97
TIC 29930110,29930110,97
TIC 29939923,29939923,97
TIC 29989204,29989204,97
TIC 30033946,30033946,97
TIC 30103695,30103695,97
TIC 30192558,30192558,97
TIC 30268024,30268024,97
TIC 30408670,30408670,97
TIC 30527366,30527366,97
TIC 30527625,30527625,97
TIC 30531851,30531851,97
TIC 30718807,30718807,97
TIC 30718811,30718811,97
TIC 30719871,30719871,97
TIC 30764640,30764640,97
TIC 30848631,30848631,97
TIC 30853953,30853953,97
TIC 30939038,30939038,97
TIC 31006657,31006657,97
TIC 31017680,31017680,97
TIC 31180464,31180464,97
TIC 31181095,31181095,97
TIC 31315591,31315591,97
TIC 31380847,31380847,97
TIC 31635050,31635050,97
TIC 31672729,31672729,97
TIC 31672757,31672757,97
TIC 31704728,31704728,97
TIC 31740375,31740375,97
TIC 31740719,31740719,97
TIC 31780245,31780245,97
TIC 31780319,31780319,97
TIC 31798074,31798074,97
TIC 31798732,31798732,97
TIC 31798926,31798926,97
TIC 31814089,31814089,97
TIC 31816207,31816207,97
TIC 31816208,31816208,97
TIC 31816792,31816792,97
TIC 31817072,31817072,97
TIC 31852076,31852076,97
TIC 31852565,31852565,97
TIC 31853578,31853578,97
TIC 31869488,31869488,97
TIC 31870361,31870361,97
TIC 31871186,31871186,97
TIC 31925114,31925114,97
TIC 31927353,31927353,97
TIC 31942864,31942864,97
TIC 31945753,31945753,97
TIC 31997926,31997926,97
TIC 31998499,31998499,97
TIC 32032816,32032816,97
TIC 32052114,32052114,97
TIC 32052764,32052764,97
TIC 32072079,32072079,97
TIC 32089223,32089223,97
TIC 32091721,32091721,97
TIC 32092484,32092484,97
TIC 32092485,32092485,97
TIC 32150999,32150999,97
TIC 32152978,32152978,97
TIC 32153296,32153296,97
TIC 32154307,32154307,97
TIC 32154760,32154760,97
TIC 32256994,32256994,97
TIC 32257224,32257224,97
TIC 32257259,32257259,97
TIC 32257424,32257424,97
TIC 32265123,32265123,97
TIC 32268449,32268449,97
TIC 32283608,32283608,97
TIC 32283653,32283653,97
TIC 32283654,32283654,97
TIC 32283664,32283664,97
TIC 32284043,32284043,97
TIC 32291440,32291440,97
TIC 32307141,32307141,97
TIC 32307206,32307206,97
TIC 32307244,32307244,97
TIC 32354173,32354173,97
TIC 32354769,32354769,97
TIC 32395981,32395981,97
TIC 32396169,32396169,97
TIC 32420712,32420712,97
TIC 32432193,32432193,97
TIC 32433365,32433365,97
TIC 32532698,32532698,97
TIC 32533837,32533837,97
TIC 32535054,32535054,97
TIC 32535649,32535649,97
TIC 32535669,32535669,97
TIC 32535758,32535758,97
TIC 32535846,32535846,97
TIC 32536039,32536039,97
TIC 32536772,32536772,97
TIC 32537147,32537147,97
TIC 32548931,32548931,97
TIC 32549233,32549233,97
TIC 32549722,32549722,97
TIC 32550424,32550424,97
TIC 32551162,32551162,97
TIC 32551452,32551452,97
TIC 32551698,32551698,97
TIC 32551881,32551881,97
TIC 32552036,32552036,97
TIC 32552155,32552155,97
TIC 32552492,32552492,97
TIC 32552495,32552495,97
TIC 32552496,32552496,97
TIC 32553191,32553191,97
TIC 32553192,32553192,97
TIC 32553278,32553278,97
TIC 32553282,32553282,97
TIC 32557656,32557656,97
TIC 32573380,32573380,97
TIC 32580288,32580288,97
TIC 33426484,33426484,97
TIC 33444032,33444032,97
TIC 33444592,33444592,97
TIC 33444753,33444753,97
TIC 33445709,33445709,97
TIC 33445712,33445712,97
TIC 33464864,33464864,97
TIC 33465112,33465112,97
TIC 33465383,33465383,97
TIC 33466447,33466447,97
TIC 33466448,33466448,97
TIC 33475633,33475633,97
TIC 33476588,33476588,97
TIC 33476602,33476602,97
TIC 33490589,33490589,97
TIC 33490778,33490778,97
TIC 33491978,33491978,97
TIC 33492406,33492406,97
TIC 33492996,33492996,97
TIC 33493217,33493217,97
TIC 33493389,33493389,97
TIC 33494267,33494267,97
TIC 33494455,33494455,97
TIC 33495101,33495101,97
TIC 33523628,33523628,97
TIC 33524869,33524869,97
TIC 33525005,33525005,97
TIC 33525135,33525135,97
TIC 33525286,33525286,97
TIC 33525679,33525679,97
TIC 33525681,33525681,97
TIC 33525887,33525887,97
TIC 33526048,33526048,97
TIC 33526685,33526685,97
TIC 33526761,33526761,97
TIC 33526769,33526769,97
TIC 33527574,33527574,97
TIC 33547201,33547201,97
TIC 33547560,33547560,97
TIC 33547941,33547941,97
TIC 33547942,33547942,97
TIC 33548480,33548480,97
TIC 33575914,33575914,97
TIC 33576349,33576349,97
TIC 33590498,33590498,97
TIC 33590609,33590609,97
TIC 33591034,33591034,97
TIC 33591202,33591202,97
TIC 33594074,33594074,97
TIC 33594761,33594761,97
TIC 33594839,33594839,97
TIC 33595467,33595467,97
TIC 33596593,33596593,97
TIC 33625362,33625362,97
TIC 33625968,33625968,97
TIC 33626294,33626294,97
TIC 33626295,33626295,97
TIC 33627183,33627183,97
TIC 33649994,33649994,97
TIC 33663818,33663818,97
TIC 33664569,33664569,97
TIC 33715192,33715192,97
TIC 33716034,33716034,97
TIC 33736628,33736628,97
TIC 33766463,33766463,97
TIC 33769592,33769592,97
TIC 33831807,33831807,97
TIC 33864849,33864849,97
TIC 33878334,33878334,97
TIC 35099532,35099532,97
TIC 35099569,35099569,97
TIC 35101904,35101904,97
TIC 35101923,35101923,97
TIC 35119324,35119324,97
TIC 35119746,35119746,97
TIC 35119986,35119986,97
TIC 35120010,35120010,97
TIC 35121456,35121456,97
TIC 35121538,35121538,97
TIC 35649663,35649663,97
TIC 35649890,35649890,97
TIC 35649892,35649892,97
TIC 35650010,35650010,97
TIC 35650212,35650212,97
TIC 35650258,35650258,97
TIC 35650410,35650410,97
TIC 35664237,35664237,97
TIC 35664974,35664974,97
TIC 35666218,35666218,97
TIC 35666262,35666262,97
TIC 35666543,35666543,97
TIC 35704569,35704569,97
TIC 35705900,35705900,97
TIC 35705915,35705915,97
TIC 35707104,35707104,97
TIC 38314851,38314851,97
TIC 38350168,38350168,97
TIC 38350427,38350427,97
TIC 38350583,38350583,97
TIC 38350596,38350596,97
TIC 38350956,38350956,97
TIC 38377077,38377077,97
TIC 38396980,38396980,97
TIC 38423858,38423858,97
TIC 38459395,38459395,97
TIC 38468778,38468778,97
TIC 38469983,38469983,97
TIC 38507902,38507902,97
TIC 38509799,38509799,97
TIC 38574883,38574883,97
TIC 38586526,38586526,97
TIC 38603976,38603976,97
TIC 38632900,38632900,97
TIC 38633445,38633445,97
TIC 38634082,38634082,97
TIC 38634790,38634790,97
TIC 38698671,38698671,97
TIC 38763168,38763168,97
TIC 38813940,38813940,97
TIC 38841851,38841851,97
TIC 38909432,38909432,97
TIC 38942993,38942993,97
TIC 38943091,38943091,97
TIC 40336038,40336038,97
TIC 40345412,40345412,97
TIC 40347835,40347835,97
TIC 40406922,40406922,97
TIC 40514802,40514802,97
TIC 40515236,40515236,97
TIC 40607686,40607686,97
TIC 40607751,40607751,97
TIC 40611402,40611402,97
TIC 40719527,40719527,97
TIC 40802886,40802886,97
TIC 40904953,40904953,97
TIC 40969363,40969363,97
TIC 40969520,40969520,97
TIC 40969904,40969904,97
TIC 41031721,41031721,97
TIC 41032824,41032824,97
TIC 41034828,41034828,97
TIC 41111632,41111632,97
TIC 41113181,41113181,97
TIC 41170704,41170704,97
TIC 41170706,41170706,97
TIC 41228464,41228464,97
TIC 41230546,41230546,97
TIC 41259321,41259321,97
TIC 41460255,41460255,97
TIC 41460755,41460755,97
TIC 41464478,41464478,97
TIC 41483738,41483738,97
TIC 41486441,41486441,97
TIC 41531803,41531803,97
TIC 41589179,41589179,97
TIC 41595212,41595212,97
TIC 41897608,41897608,97
TIC 41955746,41955746,97
TIC 41955938,41955938,97
TIC 41957491,41957491,97
TIC 41958232,41958232,97
TIC 41973424,41973424,97
TIC 41974311,41974311,97
TIC 41976025,41976025,97
TIC 41995222,41995222,97
TIC 42013007,42013007,97
TIC 42013785,42013785,97
TIC 42014978,42014978,97
TIC 42015601,42015601,97
TIC 42055006,42055006,97
TIC 42056775,42056775,97
TIC 42070706,42070706,97
TIC 42071772,42071772,97
TIC 42073120,42073120,97
TIC 42073410,42073410,97
TIC 49593774,49593774,97
TIC 49594951,49594951,97
TIC 49595281,49595281,97
TIC 49616335,49616335,97
TIC 49616420,49616420,97
TIC 49616423,49616423,97
TIC 49617072,49617072,97
TIC 49617284,49617284,97
TIC 49617590,49617590,97
TIC 49623860,49623860,97
TIC 54002165,54002165,97
TIC 54002166,54002166,97
TIC 54002556,54002556,97
TIC 54002825,54002825,97
TIC 54003009,54003009,97
TIC 54003038,54003038,97
TIC 54003343,54003343,97
TIC 54003409,54003409,97
TIC 54017033,54017033,97
TIC 54017655,54017655,97
TIC 54018090,54018090,97
TIC 54018471,54018471,97
TIC 54071288,54071288,97
TIC 54071353,54071353,97
TIC 54071627,54071627,97
TIC 55272512,55272512,97
TIC 55296451,55296451,97
TIC 55300451,55300451,97
TIC 55363480,55363480,97
TIC 55364588,55364588,97
TIC 55386323,55386323,97
TIC 55400043,55400043,97
TIC 55453446,55453446,97
TIC 55478827,55478827,97
TIC 55523160,55523160,97
TIC 55526024,55526024,97
TIC 55526478,55526478,97
TIC 55557417,55557417,97
TIC 55559135,55559135,97
TIC 55602559,55602559,97
TIC 55603841,55603841,97
TIC 55604005,55604005,97
TIC 55650810,55650810,97
TIC 55652397,55652397,97
TIC 55652398,55652398,97
TIC 55742740,55742740,97
TIC 55755220,55755220,97
TIC 55783426,55783426,97
TIC 55854133,55854133,97
TIC 55854943,55854943,97
TIC 55855870,55855870,97
TIC 55855898,55855898,97
TIC 55856062,55856062,97
TIC 55856292,55856292,97
TIC 55856762,55856762,97
TIC 55856763,55856763,97
TIC 55857159,55857159,97
TIC 55857787,55857787,97
TIC 62380991,62380991,97
TIC 62380992,62380992,97
TIC 62381039,62381039,97
TIC 62381958,62381958,97
TIC 62383330,62383330,97
TIC 62422756,62422756,97
TIC 62422999,62422999,97
TIC 62423348,62423348,97
TIC 62423405,62423405,97
TIC 62423870,62423870,97
TIC 62425115,62425115,97
TIC 63940120,63940120,97
TIC 63940333,63940333,97
TIC 63940522,63940522,97
TIC 63940523,63940523,97
TIC 63941352,63941352,97
TIC 63941625,63941625,97
TIC 63941626,63941626,97
TIC 63941686,63941686,97
TIC 63941689,63941689,97
TIC 63942245,63942245,97
TIC 63942369,63942369,97
TIC 63942370,63942370,97
TIC 63942577,63942577,97
TIC 63943868,63943868,97
TIC 63957607,63957607,97
TIC 63958035,63958035,97
TIC 63958517,63958517,97
TIC 63958930,63958930,97
TIC 63974991,63974991,97
TIC 63975017,63975017,97
TIC 63976452,63976452,97
TIC 64008380,64008380,97
TIC 64008790,64008790,97
TIC 64009050,64009050,97
TIC 64009051,64009051,97
TIC 64009091,64009091,97
TIC 64009547,64009547,97
TIC 64010008,64010008,97
TIC 64010439,64010439,97
TIC 64030982,64030982,97
TIC 64031281,64031281,97
TIC 64034196,64034196,97
TIC 64034282,64034282,97
TIC 64034479,64034479,97
TIC 64034715,64034715,97
TIC 64052303,64052303,97
TIC 64052597,64052597,97
TIC 64053673,64053673,97
TIC 64053674,64053674,97
TIC 64053930,64053930,97
TIC 64054033,64054033,97
TIC 64069047,64069047,97
TIC 64069722,64069722,97
TIC 64070180,64070180,97
TIC 64070972,64070972,97
TIC 64072675,64072675,97
TIC 64105644,64105644,97
TIC 64106027,64106027,97
TIC 64106729,64106729,97
TIC 64106747,64106747,97
TIC 64106809,64106809,97
TIC 64107454,64107454,97
TIC 64107645,64107645,97
TIC 64108266,64108266,97
TIC 64108432,64108432,97
TIC 64109713,64109713,97
TIC 64111698,64111698,97
TIC 64111842,64111842,97
TIC 64112207,64112207,97
TIC 64144847,64144847,97
TIC 64176289,64176289,97
TIC 65290229,65290229,97
TIC 65291439,65291439,97
TIC 65322009,65322009,97
TIC 65324009,65324009,97
TIC 65344134,65344134,97
TIC 65344135,65344135,97
TIC 65344847,65344847,97
TIC 65345033,65345033,97
TIC 65345077,65345077,97
TIC 65345801,65345801,97
TIC 65346941,65346941,97
TIC 65347751,65347751,97
TIC 65347864,65347864,97
TIC 65360756,65360756,97
TIC 65397469,65397469,97
TIC 65398079,65398079,97
TIC 65398804,65398804,97
TIC 65414117,65414117,97
TIC 65414535,65414535,97
TIC 65415364,65415364,97
TIC 65416162,65416162,97
TIC 65416379,65416379,97
TIC 65416950,65416950,97
TIC 65417799,65417799,97
TIC 65447137,65447137,97
TIC 65449543,65449543,97
TIC 65449725,65449725,97
TIC 65451641,65451641,97
TIC 65451772,65451772,97
TIC 65452228,65452228,97
TIC 65479645,65479645,97
TIC 65480713,65480713,97
TIC 65481704,65481704,97
TIC 65482751,65482751,97
TIC 65484424,65484424,97
TIC 66534227,66534227,97
TIC 66534229,66534229,97
TIC 66534879,66534879,97
TIC 66550650,66550650,97
TIC 66551180,66551180,97
TIC 66551222,66551222,97
TIC 66551667,66551667,97
TIC 66552481,66552481,97
TIC 66554116,66554116,97
TIC 66554315,66554315,97
TIC 66555044,66555044,97
TIC 66555593,66555593,97
TIC 66555802,66555802,97
TIC 66572802,66572802,97
TIC 66572840,66572840,97
TIC 66573018,66573018,97
TIC 66604375,66604375,97
TIC 66604391,66604391,97
TIC 66604971,66604971,97
TIC 66605369,66605369,97
TIC 66606102,66606102,97
TIC 66606212,66606212,97
TIC 66626552,66626552,97
TIC 66626624,66626624,97
TIC 66626651,66626651,97
TIC 66626921,66626921,97
TIC 66645462,66645462,97
TIC 66646031,66646031,97
TIC 66646623,66646623,97
TIC 66667689,66667689,97
TIC 66667835,66667835,97
TIC 67654818,67654818,97
TIC 70489756,70489756,97
TIC 70490044,70490044,97
TIC 70490045,70490045,97
TIC 70491006,70491006,97
TIC 70502653,70502653,97
TIC 70502867,70502867,97
TIC 70502921,70502921,97
TIC 70503081,70503081,97
TIC 70525154,70525154,97
TIC 70552338,70552338,97
TIC 70552917,70552917,97
TIC 70552979,70552979,97
TIC 70557022,70557022,97
TIC 72583005,72583005,97
TIC 72583034,72583034,97
TIC 72583035,72583035,97
TIC 72583730,72583730,97
TIC 72586907,72586907,97
TIC 72587044,72587044,97
TIC 72587179,72587179,97
TIC 72622303,72622303,97
TIC 72622413,72622413,97
TIC 72623066,72623066,97
TIC 72623487,72623487,97
TIC 72623761,72623761,97
TIC 72637474,72637474,97
TIC 72637749,72637749,97
TIC 72638611,72638611,97
TIC 72644360,72644360,97
TIC 72647340,72647340,97
TIC 72651891,72651891,97
TIC 72651897,72651897,97
TIC 72652429,72652429,97
TIC 72652829,72652829,97
TIC 72653210,72653210,97
TIC 72667488,72667488,97
TIC 72667734,72667734,97
TIC 72669116,72669116,97
TIC 72689550,72689550,97
TIC 72689806,72689806,97
TIC 72706345,72706345,97
TIC 72706632,72706632,97
TIC 72729239,72729239,97
TIC 72729337,72729337,97
TIC 72730452,72730452,97
TIC 72730839,72730839,97
TIC 72731086,72731086,97
TIC 72748794,72748794,97
TIC 72763826,72763826,97
TIC 72764138,72764138,97
TIC 72764846,72764846,97
TIC 77110479,77110479,97
TIC 77112042,77112042,97
TIC 77112464,77112464,97
TIC 77486203,77486203,97
TIC 77487703,77487703,97
TIC 79531204,79531204,97
TIC 79531376,79531376,97
TIC 79531640,79531640,97
TIC 79546846,79546846,97
TIC 79547096,79547096,97
TIC 79548858,79548858,97
TIC 79567114,79567114,97
TIC 79567251,79567251,97
TIC 79568009,79568009,97
TIC 79569022,79569022,97
TIC 79569261,79569261,97
TIC 79569775,79569775,97
TIC 79570081,79570081,97
TIC 79570263,79570263,97
TIC 79589697,79589697,97
TIC 79591433,79591433,97
TIC 79611981,79611981,97
TIC 79612338,79612338,97
TIC 88337888,88337888,97
TIC 88337963,88337963,97
TIC 88338008,88338008,97
TIC 88347117,88347117,97
TIC 88347716,88347716,97
TIC 88365427,88365427,97
TIC 88379311,88379311,97
TIC 88380516,88380516,97
TIC 88381400,88381400,97
TIC 88405751,88405751,97
TIC 88408879,88408879,97
TIC 88417452,88417452,97
TIC 88455201,88455201,97
TIC 88462007,88462007,97
TIC 88464292,88464292,97
TIC 88478795,88478795,97
TIC 88481036,88481036,97
TIC 88482433,88482433,97
TIC 88482660,88482660,97
TIC 88523071,88523071,97
TIC 88532300,88532300,97
TIC 88532484,88532484,97
TIC 88532487,88532487,97
TIC 88570432,88570432,97
TIC 89044739,89044739,97
TIC 89045042,89045042,97
TIC 91529289,91529289,97
TIC 91529455,91529455,97
TIC 91542412,91542412,97
TIC 91542943,91542943,97
TIC 91542972,91542972,97
TIC 91543187,91543187,97
TIC 91590618,91590618,97
TIC 91590976,91590976,97
TIC 91591103,91591103,97
TIC 91591144,91591144,97
TIC 91591605,91591605,97
TIC 91591889,91591889,97
TIC 91592246,91592246,97
TIC 91592498,91592498,97
TIC 91592810,91592810,97
TIC 91612834,91612834,97
TIC 91636890,91636890,97
TIC 91636891,91636891,97
TIC 91636979,91636979,97
TIC 91638523,91638523,97
TIC 91640598,91640598,97
TIC 91640633,91640633,97
TIC 91642066,91642066,97
TIC 91642293,91642293,97
TIC 92982777,92982777,97
TIC 92982786,92982786,97
TIC 92982886,92982886,97
TIC 92982944,92982944,97
TIC 92983281,92983281,97
TIC 92983560,92983560,97
TIC 92983695,92983695,97
TIC 92983696,92983696,97
TIC 92983952,92983952,97
TIC 92984390,92984390,97
TIC 92984630,92984630,97
TIC 92984690,92984690,97
TIC 92992944,92992944,97
TIC 92993104,92993104,97
TIC 92994182,92994182,97
TIC 92994199,92994199,97
TIC 92994201,92994201,97
TIC 92994866,92994866,97
TIC 93017098,93017098,97
TIC 93017596,93017596,97
TIC 93018393,93018393,97
TIC 93018395,93018395,97
TIC 94942983,94942983,97
TIC 97467706,97467706,97
TIC 97467784,97467784,97
TIC 97467799,97467799,97
TIC 97468415,97468415,97
TIC 97468416,97468416,97
TIC 97468763,97468763,97
TIC 97468867,97468867,97
TIC 97469225,97469225,97
TIC 97469729,97469729,97
TIC 97469843,97469843,97
TIC 97469844,97469844,97
TIC 97470230,97470230,97
TIC 97473479,97473479,97
TIC 97474160,97474160,97
TIC 97475019,97475019,97
TIC 97475066,97475066,97
TIC 97475280,97475280,97
TIC 97484036,97484036,97
TIC 97507947,97507947,97
TIC 97507956,97507956,97
TIC 97508002,97508002,97
TIC 100105078,100105078,97
TIC 100105097,100105097,97
TIC 100907176,100907176,97
TIC 100908125,100908125,97
TIC 100918677,100918677,97
TIC 100918678,100918678,97
TIC 100921399,100921399,97
TIC 100921768,100921768,97
