target,tic_id,sectors
TIC 65289400,65289400,96
TIC 66357818,66357818,96
TIC 66397443,66397443,96
TIC 66418566,66418566,96
TIC 66419115,66419115,96
TIC 66436952,66436952,96
TIC 66437824,66437824,96
TIC 66437864,66437864,96
TIC 66438428,66438428,96
TIC 66438568,66438568,96
TIC 66439145,66439145,96
TIC 66439165,66439165,96
TIC 66465945,66465945,96
TIC 66466025,66466025,96
TIC 66467955,66467955,96
TIC 66497029,66497029,96
TIC 66497310,66497310,96
TIC 66497441,66497441,96
TIC 66497652,66497652,96
TIC 66533627,66533627,96
TIC 66533629,66533629,96
TIC 69744129,69744129,96
TIC 69744815,69744815,96
TIC 69745250,69745250,96
TIC 69745295,69745295,96
TIC 69745398,69745398,96
TIC 69745632,69745632,96
TIC 69746340,69746340,96
TIC 69747919,69747919,96
TIC 69749641,69749641,96
TIC 69750051,69750051,96
TIC 69750857,69750857,96
TIC 69764089,69764089,96
TIC 69764515,69764515,96
TIC 69766999,69766999,96
TIC 69812413,69812413,96
TIC 69812541,69812541,96
TIC 69813320,69813320,96
TIC 69813909,69813909,96
TIC 69815780,69815780,96
TIC 69816235,69816235,96
TIC 69816323,69816323,96
TIC 69819180,69819180,96
TIC 69819610,69819610,96
TIC 69838733,69838733,96
TIC 69840473,69840473,96
TIC 69841698,69841698,96
TIC 69841801,69841801,96
TIC 69855370,69855370,96
TIC 69857972,69857972,96
TIC 69888397,69888397,96
TIC 69888530,69888530,96
TIC 69888834,69888834,96
TIC 69889111,69889111,96
TIC 69889261,69889261,96
TIC 69911593,69911593,96
TIC 69912165,69912165,96
TIC 69925250,69925250,96
TIC 69927892,69927892,96
TIC 69928412,69928412,96
TIC 70420766,70420766,96
TIC 70441350,70441350,96
TIC 70441891,70441891,96
TIC 70442390,70442390,96
TIC 70448870,70448870,96
TIC 70450158,70450158,96
TIC 70450349,70450349,96
TIC 70450420,70450420,96
TIC 70450439,70450439,96
TIC 70450844,70450844,96
TIC 70460363,70460363,96
TIC 70460786,70460786,96
TIC 70461194,70461194,96
TIC 70723057,70723057,96
TIC 70723133,70723133,96
TIC 70723187,70723187,96
TIC 70723204,70723204,96
TIC 70723471,70723471,96
TIC 70723743,70723743,96
TIC 70723782,70723782,96
TIC 70741847,70741847,96
TIC 70741876,70741876,96
TIC 70741925,70741925,96
TIC 70741970,70741970,96
TIC 70741976,70741976,96
TIC 70741977,70741977,96
TIC 70742015,70742015,96
TIC 70742023,70742023,96
TIC 70742025,70742025,96
TIC 70742026,70742026,96
TIC 70742046,70742046,96
TIC 70742059,70742059,96
TIC 70742060,70742060,96
TIC 70742065,70742065,96
TIC 70742067,70742067,96
TIC 70742090,70742090,96
TIC 70742123,70742123,96
TIC 70742150,70742150,96
TIC 70742161,70742161,96
TIC 70742165,70742165,96
TIC 70742175,70742175,96
TIC 70742183,70742183,96
TIC 70742188,70742188,96
TIC 70742200,70742200,96
TIC 70742216,70742216,96
TIC 70742218,70742218,96
TIC 70742230,70742230,96
TIC 70742234,70742234,96
TIC 70742246,70742246,96
TIC 70742248,70742248,96
TIC 70742260,70742260,96
TIC 70742278,70742278,96
TIC 70742297,70742297,96
TIC 70742431,70742431,96
TIC 70743424,70743424,96
TIC 70743881,70743881,96
TIC 70743986,70743986,96
TIC 70744011,70744011,96
TIC 70744050,70744050,96
TIC 70744066,70744066,96
TIC 70744093,70744093,96
TIC 70744102,70744102,96
TIC 70744116,70744116,96
TIC 70744124,70744124,96
TIC 70744131,70744131,96
TIC 70744150,70744150,96
TIC 70744160,70744160,96
TIC 70744161,70744161,96
TIC 70744178,70744178,96
TIC 70744181,70744181,96
TIC 70744184,70744184,96
TIC 70744201,70744201,96
TIC 70744206,70744206,96
TIC 70744231,70744231,96
TIC 70744240,70744240,96
TIC 70744244,70744244,96
TIC 70744245,70744245,96
TIC 70744247,70744247,96
TIC 70744273,70744273,96
TIC 70744281,70744281,96
TIC 70744288,70744288,96
TIC 70744301,70744301,96
TIC 70744325,70744325,96
TIC 70744346,70744346,96
TIC 70744348,70744348,96
TIC 70744356,70744356,96
TIC 70744367,70744367,96
TIC 70744402,70744402,96
TIC 70761920,70761920,96
TIC 70762054,70762054,96
TIC 70762916,70762916,96
TIC 70762958,70762958,96
TIC 70762985,70762985,96
TIC 70762995,70762995,96
TIC 70763010,70763010,96
TIC 70763025,70763025,96
TIC 70763031,70763031,96
TIC 70763037,70763037,96
TIC 70763040,70763040,96
TIC 70763042,70763042,96
TIC 70763050,70763050,96
TIC 70763067,70763067,96
TIC 70763069,70763069,96
TIC 70763072,70763072,96
TIC 70763084,70763084,96
TIC 70763094,70763094,96
TIC 70763107,70763107,96
TIC 70763108,70763108,96
TIC 70763119,70763119,96
TIC 70763121,70763121,96
TIC 70763130,70763130,96
TIC 70763143,70763143,96
TIC 70763144,70763144,96
TIC 70763151,70763151,96
TIC 70763171,70763171,96
TIC 70763181,70763181,96
TIC 70763213,70763213,96
TIC 70763222,70763222,96
TIC 70763225,70763225,96
TIC 70763236,70763236,96
TIC 70763295,70763295,96
TIC 70763414,70763414,96
TIC 70775074,70775074,96
TIC 70775282,70775282,96
TIC 70775324,70775324,96
TIC 70775337,70775337,96
TIC 70775346,70775346,96
TIC 70775367,70775367,96
TIC 70775391,70775391,96
TIC 70775405,70775405,96
TIC 70775409,70775409,96
TIC 70775417,70775417,96
TIC 70775467,70775467,96
TIC 70775476,70775476,96
TIC 70775482,70775482,96
TIC 70775490,70775490,96
TIC 70775495,70775495,96
TIC 70775509,70775509,96
TIC 70775510,70775510,96
TIC 70775534,70775534,96
TIC 70775538,70775538,96
TIC 70775544,70775544,96
TIC 70775545,70775545,96
TIC 70775572,70775572,96
TIC 70775587,70775587,96
TIC 70775692,70775692,96
TIC 70775919,70775919,96
TIC 70776376,70776376,96
TIC 70776745,70776745,96
TIC 70777173,70777173,96
TIC 70777408,70777408,96
TIC 70785639,70785639,96
TIC 70785674,70785674,96
TIC 70785707,70785707,96
TIC 70785719,70785719,96
TIC 70785748,70785748,96
TIC 70785767,70785767,96
TIC 70785772,70785772,96
TIC 70785786,70785786,96
TIC 70785790,70785790,96
TIC 70785798,70785798,96
TIC 70785806,70785806,96
TIC 70785825,70785825,96
TIC 70785837,70785837,96
TIC 70785854,70785854,96
TIC 70785865,70785865,96
TIC 70785883,70785883,96
TIC 70785910,70785910,96
TIC 70785920,70785920,96
TIC 70785935,70785935,96
TIC 70785954,70785954,96
TIC 70785990,70785990,96
TIC 70786040,70786040,96
TIC 70786346,70786346,96
TIC 70786383,70786383,96
TIC 70786548,70786548,96
TIC 70787214,70787214,96
TIC 70787794,70787794,96
TIC 70787927,70787927,96
TIC 70787954,70787954,96
TIC 70787967,70787967,96
TIC 70787972,70787972,96
TIC 70787987,70787987,96
TIC 70788006,70788006,96
TIC 70788025,70788025,96
TIC 70788050,70788050,96
TIC 70788061,70788061,96
TIC 70788066,70788066,96
TIC 70788071,70788071,96
TIC 70788090,70788090,96
TIC 70788096,70788096,96
TIC 70788104,70788104,96
