target,tic_id,sectors
TIC 60793020,60793020,102
TIC 60857616,60857616,102
TIC 60859384,60859384,102
TIC 60859922,60859922,102
TIC 60870281,60870281,102
TIC 66620917,66620917,102
TIC 67074885,67074885,102
TIC 68416946,68416946,102
TIC 68433506,68433506,102
TIC 69183622,69183622,102
TIC 69642644,69642644,102
TIC 70082316,70082316,102
TIC 72574624,72574624,102
TIC 72591781,72591781,102
TIC 72592101,72592101,102
TIC 72592698,72592698,102
TIC 72593890,72593890,102
TIC 72593986,72593986,102
TIC 72594338,72594338,102
TIC 72645279,72645279,102
TIC 72687389,72687389,102
TIC 72687414,72687414,102
TIC 72748622,72748622,102
TIC 72749322,72749322,102
TIC 72776819,72776819,102
TIC 72822284,72822284,102
TIC 72822768,72822768,102
TIC 72825340,72825340,102
TIC 72899924,72899924,102
TIC 72900480,72900480,102
TIC 72933537,72933537,102
TIC 72994417,72994417,102
TIC 73610493,73610493,102
TIC 74426545,74426545,102
TIC 74847780,74847780,102
TIC 75703490,75703490,102
TIC 75708367,75708367,102
TIC 77399868,77399868,102
TIC 78205695,78205695,102
TIC 78652307,78652307,102
TIC 80724706,80724706,102
TIC 81119802,81119802,102
TIC 83211097,83211097,102
TIC 83211319,83211319,102
TIC 83211462,83211462,102
TIC 83214030,83214030,102
TIC 83229320,83229320,102
TIC 83258212,83258212,102
TIC 83289812,83289812,102
TIC 83330389,83330389,102
TIC 83335524,83335524,102
TIC 83357200,83357200,102
TIC 83360059,83360059,102
TIC 83361076,83361076,102
TIC 83391616,83391616,102
TIC 83392467,83392467,102
TIC 83392568,83392568,102
TIC 83393195,83393195,102
TIC 83393196,83393196,102
TIC 83395136,83395136,102
TIC 83446555,83446555,102
TIC 83451882,83451882,102
TIC 83485433,83485433,102
TIC 83487793,83487793,102
TIC 83491001,83491001,102
TIC 83491003,83491003,102
TIC 83493831,83493831,102
TIC 83497304,83497304,102
TIC 83545389,83545389,102
TIC 83547797,83547797,102
TIC 83549142,83549142,102
TIC 83550199,83550199,102
TIC 83551134,83551134,102
TIC 83582707,83582707,102
TIC 83585826,83585826,102
TIC 83586438,83586438,102
TIC 83592351,83592351,102
TIC 83631070,83631070,102
TIC 83631960,83631960,102
TIC 83632480,83632480,102
TIC 83655073,83655073,102
TIC 83656667,83656667,102
TIC 83657117,83657117,102
TIC 83657521,83657521,102
TIC 83657768,83657768,102
TIC 83658365,83658365,102
TIC 83676079,83676079,102
TIC 83704617,83704617,102
TIC 83757145,83757145,102
TIC 83757147,83757147,102
TIC 83757189,83757189,102
TIC 83757659,83757659,102
TIC 83758236,83758236,102
TIC 83780313,83780313,102
TIC 83782441,83782441,102
TIC 83783051,83783051,102
TIC 83784306,83784306,102
TIC 83785370,83785370,102
TIC 83834220,83834220,102
TIC 83838404,83838404,102
TIC 83839151,83839151,102
TIC 83860778,83860778,102
TIC 83863971,83863971,102
TIC 83864690,83864690,102
TIC 83913974,83913974,102
TIC 83917517,83917517,102
TIC 83938761,83938761,102
TIC 86158376,86158376,102
TIC 87443546,87443546,102
TIC 88790350,88790350,102
TIC 89019529,89019529,102
TIC 89162734,89162734,102
TIC 89831209,89831209,102
TIC 97884635,97884635,102
TIC 97975310,97975310,102
TIC 98020331,98020331,102
TIC 98020332,98020332,102
TIC 98123487,98123487,102
TIC 101773115,101773115,102
TIC 101870924,101870924,102
TIC 101938521,101938521,102
TIC 101939196,101939196,102
TIC 101939628,101939628,102
TIC 101940827,101940827,102
TIC 101967594,101967594,102
TIC 101969923,101969923,102
TIC 102041504,102041504,102
TIC 102042166,102042166,102
TIC 102042218,102042218,102
TIC 103577980,103577980,102
TIC 103747951,103747951,102
TIC 103777040,103777040,102
TIC 103940766,103940766,102
TIC 107223206,107223206,102
TIC 107223207,107223207,102
TIC 107245976,107245976,102
TIC 107246820,107246820,102
TIC 107250426,107250426,102
TIC 107284659,107284659,102
TIC 107285822,107285822,102
TIC 107285994,107285994,102
TIC 107288978,107288978,102
TIC 107309237,107309237,102
TIC 107310012,107310012,102
TIC 107310223,107310223,102
TIC 107310549,107310549,102
TIC 107377469,107377469,102
TIC 107401547,107401547,102
TIC 107461667,107461667,102
TIC 107462919,107462919,102
TIC 107463148,107463148,102
TIC 107504747,107504747,102
TIC 107504752,107504752,102
TIC 107506563,107506563,102
TIC 107507173,107507173,102
TIC 107507962,107507962,102
TIC 107511613,107511613,102
TIC 107548305,107548305,102
TIC 107550319,107550319,102
TIC 107550903,107550903,102
TIC 107552320,107552320,102
TIC 107552322,107552322,102
TIC 107609915,107609915,102
TIC 107609917,107609917,102
TIC 107610580,107610580,102
TIC 107614154,107614154,102
TIC 107616651,107616651,102
TIC 107652210,107652210,102
TIC 107653567,107653567,102
TIC 107654210,107654210,102
TIC 111834564,111834564,102
TIC 111834730,111834730,102
TIC 111835484,111835484,102
TIC 111836065,111836065,102
TIC 111838943,111838943,102
TIC 111868456,111868456,102
TIC 111876082,111876082,102
TIC 111880742,111880742,102
TIC 111880795,111880795,102
TIC 111946196,111946196,102
TIC 111946960,111946960,102
TIC 111947267,111947267,102
TIC 111947706,111947706,102
TIC 111948529,111948529,102
TIC 111950240,111950240,102
TIC 111950241,111950241,102
TIC 111988284,111988284,102
TIC 111988286,111988286,102
TIC 111990273,111990273,102
TIC 111991770,111991770,102
TIC 111992340,111992340,102
TIC 112028775,112028775,102
TIC 112031255,112031255,102
TIC 112037166,112037166,102
TIC 112037211,112037211,102
TIC 112038594,112038594,102
TIC 112040169,112040169,102
TIC 112075279,112075279,102
TIC 112076276,112076276,102
TIC 112083186,112083186,102
TIC 112099249,112099249,102
TIC 112176566,112176566,102
TIC 112176925,112176925,102
TIC 112181349,112181349,102
TIC 112181864,112181864,102
TIC 112183210,112183210,102
TIC 113275637,113275637,102
TIC 113278226,113278226,102
TIC 113278456,113278456,102
TIC 113350106,113350106,102
TIC 113350416,113350416,102
TIC 118194917,118194917,102
TIC 119461830,119461830,102
TIC 120138212,120138212,102
TIC 120471632,120471632,102
TIC 121059130,121059130,102
TIC 121062105,121062105,102
TIC 121094269,121094269,102
TIC 121094784,121094784,102
TIC 121094871,121094871,102
TIC 121095946,121095946,102
TIC 121096687,121096687,102
TIC 121097077,121097077,102
TIC 121097596,121097596,102
TIC 121098253,121098253,102
TIC 121098563,121098563,102
TIC 121101318,121101318,102
TIC 121102052,121102052,102
TIC 121103722,121103722,102
TIC 121194310,121194310,102
TIC 121194926,121194926,102
TIC 121196226,121196226,102
TIC 121196256,121196256,102
TIC 121240521,121240521,102
TIC 121241912,121241912,102
TIC 121242334,121242334,102
TIC 121247405,121247405,102
TIC 121250534,121250534,102
TIC 121250827,121250827,102
TIC 121304539,121304539,102
TIC 121348569,121348569,102
TIC 121351488,121351488,102
TIC 121353282,121353282,102
TIC 121353669,121353669,102
TIC 121357059,121357059,102
TIC 121362357,121362357,102
TIC 121362695,121362695,102
TIC 121407551,121407551,102
TIC 121408042,121408042,102
TIC 121409109,121409109,102
TIC 121409701,121409701,102
TIC 121411664,121411664,102
TIC 121415852,121415852,102
TIC 121416074,121416074,102
TIC 121475795,121475795,102
TIC 121483532,121483532,102
TIC 121560857,121560857,102
TIC 121560868,121560868,102
TIC 121560908,121560908,102
TIC 121563550,121563550,102
TIC 121623499,121623499,102
TIC 121625070,121625070,102
TIC 121632459,121632459,102
TIC 121632493,121632493,102
TIC 121634048,121634048,102
TIC 121661393,121661393,102
TIC 121662532,121662532,102
TIC 121668325,121668325,102
TIC 121669514,121669514,102
TIC 121670253,121670253,102
TIC 121672534,121672534,102
TIC 121780621,121780621,102
TIC 121784072,121784072,102
TIC 121786426,121786426,102
TIC 121787116,121787116,102
TIC 121787134,121787134,102
TIC 121792588,121792588,102
TIC 121794563,121794563,102
TIC 121796893,121796893,102
TIC 121838351,121838351,102
TIC 121839849,121839849,102
TIC 121850064,121850064,102
TIC 121850125,121850125,102
TIC 121857074,121857074,102
TIC 121858260,121858260,102
TIC 121927947,121927947,102
TIC 121932564,121932564,102
TIC 121979152,121979152,102
TIC 122050390,122050390,102
TIC 122051630,122051630,102
TIC 122052656,122052656,102
TIC 122058536,122058536,102
TIC 122162041,122162041,102
TIC 122162363,122162363,102
TIC 122165525,122165525,102
TIC 122244909,122244909,102
TIC 122288890,122288890,102
TIC 122290196,122290196,102
TIC 122292402,122292402,102
TIC 122293150,122293150,102
TIC 122353380,122353380,102
TIC 122400254,122400254,102
TIC 122402517,122402517,102
TIC 122407975,122407975,102
TIC 122408587,122408587,102
TIC 122455778,122455778,102
TIC 122551399,122551399,102
TIC 122552630,122552630,102
TIC 122554693,122554693,102
TIC 124427245,124427245,102
TIC 124603638,124603638,102
TIC 124693126,124693126,102
TIC 124693708,124693708,102
TIC 124768372,124768372,102
TIC 124768378,124768378,102
TIC 125080827,125080827,102
TIC 125080828,125080828,102
TIC 125080998,125080998,102
TIC 125433045,125433045,102
TIC 125729192,125729192,102
TIC 125729193,125729193,102
TIC 125729221,125729221,102
TIC 125729222,125729222,102
TIC 125730842,125730842,102
TIC 125739286,125739286,102
TIC 125740033,125740033,102
TIC 125741950,125741950,102
TIC 125742177,125742177,102
TIC 125742446,125742446,102
TIC 125742805,125742805,102
TIC 125743176,125743176,102
TIC 125743567,125743567,102
TIC 125758616,125758616,102
TIC 125779103,125779103,102
TIC 125779290,125779290,102
TIC 125802421,125802421,102
TIC 125810799,125810799,102
TIC 125829378,125829378,102
TIC 125829386,125829386,102
TIC 125831210,125831210,102
TIC 125833964,125833964,102
TIC 125836107,125836107,102
TIC 125873512,125873512,102
TIC 125877372,125877372,102
TIC 125877373,125877373,102
TIC 125879401,125879401,102
TIC 125880230,125880230,102
TIC 125924263,125924263,102
TIC 125930531,125930531,102
TIC 125930865,125930865,102
TIC 125983911,125983911,102
TIC 125984355,125984355,102
TIC 125986066,125986066,102
TIC 125989316,125989316,102
TIC 125989352,125989352,102
TIC 125990816,125990816,102
TIC 126046115,126046115,102
TIC 126046118,126046118,102
TIC 126465541,126465541,102
TIC 126970160,126970160,102
TIC 126975139,126975139,102
TIC 126980720,126980720,102
TIC 126980816,126980816,102
TIC 127022227,127022227,102
TIC 127023474,127023474,102
TIC 127023649,127023649,102
TIC 127025631,127025631,102
TIC 127025883,127025883,102
TIC 127026216,127026216,102
TIC 127026437,127026437,102
TIC 127028657,127028657,102
TIC 127032288,127032288,102
TIC 127033034,127033034,102
TIC 127088158,127088158,102
TIC 127088844,127088844,102
TIC 127089264,127089264,102
TIC 127091064,127091064,102
TIC 127092145,127092145,102
TIC 127092253,127092253,102
TIC 127096854,127096854,102
TIC 127100081,127100081,102
TIC 127170330,127170330,102
TIC 127194537,127194537,102
TIC 127195459,127195459,102
TIC 127203998,127203998,102
TIC 127204357,127204357,102
TIC 127239043,127239043,102
TIC 127246209,127246209,102
TIC 127247391,127247391,102
TIC 127249445,127249445,102
TIC 127249954,127249954,102
TIC 127308560,127308560,102
TIC 127310814,127310814,102
TIC 127311608,127311608,102
TIC 127312173,127312173,102
TIC 127312905,127312905,102
TIC 127316739,127316739,102
TIC 127318195,127318195,102
TIC 127319112,127319112,102
TIC 127372771,127372771,102
TIC 127375796,127375796,102
TIC 127382640,127382640,102
TIC 127432428,127432428,102
TIC 127435139,127435139,102
TIC 127437678,127437678,102
TIC 127442482,127442482,102
TIC 127528383,127528383,102
TIC 127528834,127528834,102
TIC 127530399,127530399,102
TIC 127532620,127532620,102
TIC 127601329,127601329,102
TIC 127603753,127603753,102
TIC 127662340,127662340,102
TIC 127663326,127663326,102
TIC 127664511,127664511,102
TIC 127725191,127725191,102
TIC 127791732,127791732,102
TIC 127794299,127794299,102
TIC 127860350,127860350,102
TIC 127861245,127861245,102
TIC 127861722,127861722,102
TIC 127866720,127866720,102
TIC 127869718,127869718,102
TIC 127949405,127949405,102
TIC 127949477,127949477,102
TIC 127949575,127949575,102
TIC 127950046,127950046,102
TIC 127952923,127952923,102
TIC 127953507,127953507,102
TIC 127955143,127955143,102
TIC 127955334,127955334,102
TIC 128005532,128005532,102
TIC 128012319,128012319,102
TIC 128014417,128014417,102
TIC 128079374,128079374,102
TIC 128080711,128080711,102
TIC 128082634,128082634,102
TIC 128083578,128083578,102
TIC 128083617,128083617,102
TIC 128118604,128118604,102
TIC 128119540,128119540,102
TIC 128208036,128208036,102
TIC 128210471,128210471,102
TIC 128213162,128213162,102
TIC 128214766,128214766,102
TIC 128284798,128284798,102
TIC 128285413,128285413,102
TIC 128288512,128288512,102
TIC 128347753,128347753,102
TIC 128352727,128352727,102
TIC 128408711,128408711,102
TIC 128408900,128408900,102
TIC 128409635,128409635,102
TIC 128409681,128409681,102
TIC 128414141,128414141,102
TIC 128447666,128447666,102
TIC 128447887,128447887,102
TIC 128449729,128449729,102
TIC 128449971,128449971,102
TIC 128454721,128454721,102
TIC 128529229,128529229,102
TIC 128531633,128531633,102
TIC 128538249,128538249,102
TIC 128540327,128540327,102
TIC 128551155,128551155,102
TIC 128586631,128586631,102
TIC 128620331,128620331,102
TIC 128621140,128621140,102
TIC 128622430,128622430,102
TIC 128622489,128622489,102
TIC 128623217,128623217,102
TIC 128624313,128624313,102
TIC 128693119,128693119,102
TIC 128696327,128696327,102
TIC 128697557,128697557,102
TIC 128703021,128703021,102
TIC 128752565,128752565,102
TIC 128829776,128829776,102
TIC 128833743,128833743,102
TIC 128835094,128835094,102
TIC 128835102,128835102,102
TIC 128835104,128835104,102
TIC 128839273,128839273,102
TIC 128839524,128839524,102
TIC 128885879,128885879,102
TIC 128888776,128888776,102
TIC 128948818,128948818,102
TIC 128982853,128982853,102
TIC 129053465,129053465,102
TIC 129057504,129057504,102
TIC 129060941,129060941,102
TIC 129117005,129117005,102
TIC 129117325,129117325,102
TIC 129186399,129186399,102
TIC 129191700,129191700,102
TIC 129192104,129192104,102
TIC 129227909,129227909,102
TIC 129230127,129230127,102
TIC 129230131,129230131,102
TIC 129230711,129230711,102
TIC 129239456,129239456,102
TIC 129241230,129241230,102
TIC 129246924,129246924,102
TIC 129309458,129309458,102
TIC 129416036,129416036,102
TIC 129419398,129419398,102
TIC 129425814,129425814,102
TIC 129468675,129468675,102
TIC 129470268,129470268,102
TIC 129473639,129473639,102
TIC 129547934,129547934,102
TIC 129549285,129549285,102
TIC 129552814,129552814,102
TIC 129558492,129558492,102
TIC 129560048,129560048,102
TIC 129623324,129623324,102
TIC 129629605,129629605,102
TIC 129662780,129662780,102
TIC 129775925,129775925,102
TIC 129778070,129778070,102
TIC 129827934,129827934,102
TIC 129890791,129890791,102
TIC 129892047,129892047,102
TIC 129893000,129893000,102
TIC 129893049,129893049,102
TIC 129894519,129894519,102
TIC 129897311,129897311,102
TIC 129897649,129897649,102
TIC 129897650,129897650,102
TIC 129947939,129947939,102
TIC 129948345,129948345,102
TIC 129954502,129954502,102
TIC 129954965,129954965,102
TIC 130010183,130010183,102
TIC 130011375,130011375,102
TIC 130066313,130066313,102
TIC 130430186,130430186,102
TIC 130430194,130430194,102
TIC 130430195,130430195,102
TIC 130808781,130808781,102
TIC 131329549,131329549,102
TIC 131330815,131330815,102
TIC 131330816,131330816,102
TIC 131331583,131331583,102
TIC 131332934,131332934,102
TIC 131352624,131352624,102
TIC 131411936,131411936,102
TIC 131429065,131429065,102
TIC 131431998,131431998,102
TIC 131432644,131432644,102
TIC 131432688,131432688,102
TIC 131433309,131433309,102
TIC 131498447,131498447,102
TIC 131936123,131936123,102
TIC 132241629,132241629,102
TIC 132245544,132245544,102
TIC 132611413,132611413,102
TIC 132622108,132622108,102
TIC 133701671,133701671,102
TIC 133701683,133701683,102
TIC 134024409,134024409,102
TIC 134362049,134362049,102
TIC 135939383,135939383,102
TIC 135943889,135943889,102
TIC 135944328,135944328,102
TIC 136274063,136274063,102
TIC 136915882,136915882,102
TIC 136916387,136916387,102
TIC 137222573,137222573,102
TIC 137872682,137872682,102
TIC 138187450,138187450,102
TIC 138188560,138188560,102
TIC 139456204,139456204,102
TIC 139679492,139679492,102
TIC 139875765,139875765,102
TIC 139880563,139880563,102
TIC 139984275,139984275,102
TIC 140041379,140041379,102
TIC 140067390,140067390,102
TIC 140485896,140485896,102
TIC 140715180,140715180,102
TIC 140724078,140724078,102
TIC 140762174,140762174,102
TIC 140762187,140762187,102
TIC 140768124,140768124,102
TIC 140768618,140768618,102
TIC 141045436,141045436,102
TIC 141045993,141045993,102
TIC 141074654,141074654,102
TIC 141347973,141347973,102
TIC 141390785,141390785,102
TIC 141662384,141662384,102
TIC 141662385,141662385,102
TIC 141663326,141663326,102
TIC 141663529,141663529,102
TIC 141669551,141669551,102
TIC 141669660,141669660,102
TIC 141691538,141691538,102
TIC 141961225,141961225,102
TIC 141961796,141961796,102
TIC 142019956,142019956,102
TIC 142029026,142029026,102
TIC 142245721,142245721,102
TIC 142250087,142250087,102
TIC 142250801,142250801,102
TIC 142250845,142250845,102
TIC 142329176,142329176,102
TIC 142329679,142329679,102
TIC 142334562,142334562,102
TIC 142505108,142505108,102
TIC 142505560,142505560,102
TIC 142505974,142505974,102
TIC 142506950,142506950,102
TIC 142511932,142511932,102
TIC 142513032,142513032,102
TIC 142518324,142518324,102
TIC 142812084,142812084,102
TIC 142812088,142812088,102
TIC 142812861,142812861,102
TIC 142818984,142818984,102
TIC 142819569,142819569,102
TIC 143127398,143127398,102
TIC 143128783,143128783,102
TIC 143298188,143298188,102
TIC 143306434,143306434,102
TIC 143414073,143414073,102
TIC 143414168,143414168,102
TIC 143420854,143420854,102
TIC 143705205,143705205,102
TIC 143705973,143705973,102
TIC 143706523,143706523,102
TIC 143850430,143850430,102
TIC 143852280,143852280,102
TIC 143859261,143859261,102
TIC 143894228,143894228,102
TIC 143895450,143895450,102
TIC 143896271,143896271,102
TIC 143927507,143927507,102
TIC 143934343,143934343,102
TIC 143943592,143943592,102
TIC 143949910,143949910,102
TIC 143980685,143980685,102
TIC 144028101,144028101,102
TIC 144582845,144582845,102
TIC 144637483,144637483,102
TIC 144637867,144637867,102
TIC 144638918,144638918,102
TIC 144639753,144639753,102
TIC 144640924,144640924,102
TIC 144645881,144645881,102
TIC 144648596,144648596,102
TIC 144933945,144933945,102
TIC 144953387,144953387,102
TIC 145004854,145004854,102
TIC 145054120,145054120,102
TIC 145204126,145204126,102
TIC 145204443,145204443,102
TIC 145204601,145204601,102
TIC 145482588,145482588,102
TIC 145798431,145798431,102
TIC 145804834,145804834,102
TIC 145804908,145804908,102
TIC 146076932,146076932,102
TIC 146077130,146077130,102
TIC 146159585,146159585,102
TIC 146160146,146160146,102
TIC 146357787,146357787,102
TIC 146454560,146454560,102
TIC 147219064,147219064,102
TIC 147221715,147221715,102
TIC 147226597,147226597,102
TIC 147229305,147229305,102
TIC 147541271,147541271,102
TIC 147549593,147549593,102
TIC 147551675,147551675,102
TIC 147723246,147723246,102
TIC 147822755,147822755,102
TIC 147829016,147829016,102
TIC 148016893,148016893,102
TIC 148133787,148133787,102
TIC 148141415,148141415,102
TIC 148749514,148749514,102
TIC 148749525,148749525,102
TIC 149022647,149022647,102
TIC 149030773,149030773,102
TIC 149323631,149323631,102
TIC 149640056,149640056,102
TIC 150801707,150801707,102
TIC 150803999,150803999,102
TIC 150808542,150808542,102
TIC 150810466,150810466,102
TIC 151746799,151746799,102
TIC 151747664,151747664,102
TIC 152377452,152377452,102
TIC 152385559,152385559,102
TIC 153415912,153415912,102
TIC 153788562,153788562,102
TIC 154117121,154117121,102
TIC 154780284,154780284,102
TIC 155757287,155757287,102
TIC 158857190,158857190,102
TIC 158861047,158861047,102
TIC 158861190,158861190,102
TIC 158861354,158861354,102
TIC 158863388,158863388,102
TIC 158948694,158948694,102
TIC 158974607,158974607,102
TIC 158975431,158975431,102
TIC 158977739,158977739,102
TIC 158978146,158978146,102
TIC 158978373,158978373,102
TIC 158978658,158978658,102
TIC 158981324,158981324,102
TIC 158981836,158981836,102
TIC 158982315,158982315,102
TIC 159034513,159034513,102
TIC 159034720,159034720,102
TIC 159034875,159034875,102
TIC 159039014,159039014,102
TIC 159040360,159040360,102
TIC 159043143,159043143,102
TIC 159074596,159074596,102
TIC 159074957,159074957,102
TIC 159075628,159075628,102
TIC 159081211,159081211,102
TIC 159083506,159083506,102
TIC 159084106,159084106,102
TIC 159149812,159149812,102
TIC 159150734,159150734,102
TIC 159153559,159153559,102
TIC 159154410,159154410,102
TIC 159192758,159192758,102
TIC 159195919,159195919,102
TIC 159197255,159197255,102
TIC 159261916,159261916,102
TIC 159262969,159262969,102
TIC 159265378,159265378,102
TIC 159265989,159265989,102
TIC 159315099,159315099,102
TIC 159317657,159317657,102
TIC 159320508,159320508,102
TIC 159322360,159322360,102
TIC 159365452,159365452,102
TIC 159372538,159372538,102
TIC 159376787,159376787,102
TIC 159379977,159379977,102
TIC 159422640,159422640,102
TIC 159424529,159424529,102
TIC 159428519,159428519,102
TIC 159428617,159428617,102
TIC 159429051,159429051,102
TIC 159489053,159489053,102
TIC 159495863,159495863,102
TIC 159496289,159496289,102
TIC 159496513,159496513,102
TIC 159496676,159496676,102
TIC 159528504,159528504,102
TIC 159535297,159535297,102
TIC 159536015,159536015,102
TIC 159537448,159537448,102
TIC 159589178,159589178,102
TIC 159589410,159589410,102
TIC 159589603,159589603,102
TIC 159594715,159594715,102
TIC 159655520,159655520,102
TIC 159656570,159656570,102
TIC 159659088,159659088,102
TIC 159662343,159662343,102
TIC 159707692,159707692,102
TIC 159708899,159708899,102
TIC 159712752,159712752,102
TIC 159751326,159751326,102
TIC 159752939,159752939,102
TIC 159754469,159754469,102
TIC 159754671,159754671,102
TIC 159754676,159754676,102
TIC 159755466,159755466,102
TIC 159756522,159756522,102
TIC 159757364,159757364,102
TIC 159757630,159757630,102
TIC 159757932,159757932,102
TIC 159821024,159821024,102
TIC 159822811,159822811,102
TIC 159824296,159824296,102
TIC 159825551,159825551,102
TIC 159826045,159826045,102
TIC 159826940,159826940,102
TIC 159827589,159827589,102
TIC 159861879,159861879,102
TIC 159865726,159865726,102
TIC 159866419,159866419,102
TIC 159869523,159869523,102
TIC 159929111,159929111,102
TIC 159932751,159932751,102
TIC 159933085,159933085,102
TIC 159934652,159934652,102
TIC 159994000,159994000,102
TIC 159995914,159995914,102
TIC 159996002,159996002,102
TIC 159996466,159996466,102
TIC 160001375,160001375,102
TIC 160001637,160001637,102
TIC 160056476,160056476,102
TIC 160059700,160059700,102
TIC 160061147,160061147,102
TIC 160086759,160086759,102
TIC 160095372,160095372,102
TIC 160150808,160150808,102
TIC 160151636,160151636,102
TIC 160152672,160152672,102
TIC 160156631,160156631,102
TIC 160157250,160157250,102
TIC 160157693,160157693,102
TIC 160211682,160211682,102
TIC 160288091,160288091,102
TIC 160289653,160289653,102
TIC 160292501,160292501,102
TIC 160293822,160293822,102
TIC 160295582,160295582,102
TIC 160295940,160295940,102
TIC 160296452,160296452,102
TIC 160335602,160335602,102
TIC 160339274,160339274,102
TIC 160340001,160340001,102
TIC 160342015,160342015,102
TIC 160342386,160342386,102
TIC 160342506,160342506,102
TIC 160343798,160343798,102
TIC 160402713,160402713,102
TIC 160403365,160403365,102
TIC 160404487,160404487,102
TIC 160413824,160413824,102
TIC 160417350,160417350,102
TIC 160418081,160418081,102
TIC 160442598,160442598,102
TIC 160442729,160442729,102
TIC 160444291,160444291,102
TIC 160444622,160444622,102
TIC 160444687,160444687,102
TIC 160476088,160476088,102
TIC 160478438,160478438,102
TIC 160483016,160483016,102
TIC 160483253,160483253,102
TIC 160484494,160484494,102
TIC 160486806,160486806,102
TIC 160502472,160502472,102
TIC 160502478,160502478,102
TIC 160502580,160502580,102
TIC 160537981,160537981,102
TIC 160539036,160539036,102
TIC 160543551,160543551,102
TIC 160545037,160545037,102
TIC 160545965,160545965,102
TIC 160573277,160573277,102
TIC 160574439,160574439,102
TIC 160575035,160575035,102
TIC 160578764,160578764,102
TIC 160620676,160620676,102
TIC 160623681,160623681,102
TIC 160630615,160630615,102
TIC 160631812,160631812,102
TIC 160632888,160632888,102
TIC 160632970,160632970,102
TIC 160633268,160633268,102
TIC 160635811,160635811,102
TIC 160636601,160636601,102
TIC 160637038,160637038,102
TIC 160638398,160638398,102
TIC 160639549,160639549,102
TIC 160640370,160640370,102
TIC 160642647,160642647,102
TIC 160692652,160692652,102
TIC 160695823,160695823,102
TIC 160700822,160700822,102
TIC 160701354,160701354,102
TIC 160702612,160702612,102
TIC 160703546,160703546,102
TIC 160704414,160704414,102
TIC 160706790,160706790,102
TIC 160707155,160707155,102
TIC 160708862,160708862,102
