target,tic_id,sectors
TIC 30037565,30037565,94
TIC 30038422,30038422,94
TIC 30104033,30104033,94
TIC 30105662,30105662,94
TIC 30106140,30106140,94
TIC 30110048,30110048,94
TIC 30110465,30110465,94
TIC 30110707,30110707,94
TIC 30111936,30111936,94
TIC 30112388,30112388,94
TIC 30112625,30112625,94
TIC 30113151,30113151,94
TIC 30113318,30113318,94
TIC 30113337,30113337,94
TIC 30113381,30113381,94
TIC 30185650,30185650,94
TIC 30186108,30186108,94
TIC 30186481,30186481,94
TIC 30188536,30188536,94
TIC 30189015,30189015,94
TIC 30189775,30189775,94
TIC 30190076,30190076,94
TIC 30191789,30191789,94
TIC 30192292,30192292,94
TIC 30192406,30192406,94
TIC 30193568,30193568,94
TIC 30264466,30264466,94
TIC 30264530,30264530,94
TIC 30264850,30264850,94
TIC 30265037,30265037,94
TIC 30267198,30267198,94
TIC 30268695,30268695,94
TIC 30270183,30270183,94
TIC 30271577,30271577,94
TIC 30271757,30271757,94
TIC 30274200,30274200,94
TIC 30275662,30275662,94
TIC 30275737,30275737,94
TIC 30275777,30275777,94
TIC 30275795,30275795,94
TIC 30275829,30275829,94
TIC 30275861,30275861,94
TIC 30312104,30312104,94
TIC 30312676,30312676,94
TIC 30312711,30312711,94
TIC 30312722,30312722,94
TIC 30312800,30312800,94
TIC 30312916,30312916,94
TIC 30313007,30313007,94
TIC 30313036,30313036,94
TIC 30313682,30313682,94
TIC 30314282,30314282,94
TIC 30315586,30315586,94
TIC 30317282,30317282,94
TIC 30317301,30317301,94
TIC 30318046,30318046,94
TIC 30319402,30319402,94
TIC 30321719,30321719,94
TIC 30322012,30322012,94
TIC 30322368,30322368,94
TIC 30399823,30399823,94
TIC 30401301,30401301,94
TIC 30403638,30403638,94
TIC 30403921,30403921,94
TIC 30404026,30404026,94
TIC 30404953,30404953,94
TIC 30405752,30405752,94
TIC 30407429,30407429,94
TIC 30408386,30408386,94
TIC 30409022,30409022,94
TIC 30411741,30411741,94
TIC 30412406,30412406,94
TIC 30415110,30415110,94
TIC 30421442,30421442,94
TIC 30464053,30464053,94
TIC 30466384,30466384,94
TIC 30467068,30467068,94
TIC 30467930,30467930,94
TIC 30469011,30469011,94
TIC 30469371,30469371,94
TIC 30469454,30469454,94
TIC 30471172,30471172,94
TIC 30471979,30471979,94
TIC 30473652,30473652,94
TIC 30499203,30499203,94
TIC 30503084,30503084,94
TIC 30526897,30526897,94
TIC 30527482,30527482,94
TIC 30531417,30531417,94
TIC 30533103,30533103,94
TIC 30534618,30534618,94
TIC 30537037,30537037,94
TIC 30630877,30630877,94
TIC 30631031,30631031,94
TIC 30631332,30631332,94
TIC 30636219,30636219,94
TIC 30638473,30638473,94
TIC 30643227,30643227,94
TIC 30716342,30716342,94
TIC 30718115,30718115,94
TIC 30722080,30722080,94
TIC 30722685,30722685,94
TIC 30759304,30759304,94
TIC 30760081,30760081,94
TIC 30762052,30762052,94
TIC 30762159,30762159,94
TIC 30762498,30762498,94
TIC 30847613,30847613,94
TIC 30847954,30847954,94
TIC 30848598,30848598,94
TIC 30848801,30848801,94
TIC 30852936,30852936,94
TIC 30853028,30853028,94
TIC 30853470,30853470,94
TIC 30853990,30853990,94
TIC 30854160,30854160,94
TIC 30855727,30855727,94
TIC 30900417,30900417,94
TIC 30918149,30918149,94
TIC 30930925,30930925,94
TIC 30931370,30931370,94
TIC 30933258,30933258,94
TIC 30933383,30933383,94
TIC 30938252,30938252,94
TIC 30941184,30941184,94
TIC 30979064,30979064,94
TIC 30983315,30983315,94
TIC 31005788,31005788,94
TIC 31006009,31006009,94
TIC 31006916,31006916,94
TIC 31011838,31011838,94
TIC 31019475,31019475,94
TIC 31028580,31028580,94
TIC 31104764,31104764,94
TIC 31105402,31105402,94
TIC 31105684,31105684,94
TIC 31105740,31105740,94
TIC 31106039,31106039,94
TIC 31107108,31107108,94
TIC 31108599,31108599,94
TIC 31109583,31109583,94
TIC 31109853,31109853,94
TIC 31162691,31162691,94
TIC 31163182,31163182,94
TIC 31171037,31171037,94
TIC 31178354,31178354,94
TIC 31179797,31179797,94
TIC 31181424,31181424,94
TIC 31181554,31181554,94
TIC 31183609,31183609,94
TIC 31189964,31189964,94
TIC 31231547,31231547,94
TIC 31233320,31233320,94
TIC 31264898,31264898,94
TIC 31266926,31266926,94
TIC 31268146,31268146,94
TIC 31273263,31273263,94
TIC 31273417,31273417,94
TIC 31290143,31290143,94
TIC 31290690,31290690,94
TIC 31311109,31311109,94
TIC 31311824,31311824,94
TIC 31312657,31312657,94
TIC 31312954,31312954,94
TIC 31313085,31313085,94
TIC 31313111,31313111,94
TIC 31313288,31313288,94
TIC 31313963,31313963,94
TIC 31315185,31315185,94
TIC 31315474,31315474,94
TIC 31315611,31315611,94
TIC 31380039,31380039,94
TIC 31381302,31381302,94
TIC 31381636,31381636,94
TIC 31381651,31381651,94
TIC 31382009,31382009,94
TIC 31383402,31383402,94
TIC 31383649,31383649,94
TIC 31386156,31386156,94
TIC 31395151,31395151,94
TIC 31400171,31400171,94
TIC 31410025,31410025,94
TIC 31412505,31412505,94
TIC 31414018,31414018,94
TIC 31415131,31415131,94
TIC 31415544,31415544,94
TIC 31494313,31494313,94
TIC 31497787,31497787,94
TIC 31501035,31501035,94
TIC 31505975,31505975,94
TIC 31506338,31506338,94
TIC 31506424,31506424,94
TIC 31506617,31506617,94
TIC 31508240,31508240,94
TIC 31508405,31508405,94
TIC 31508554,31508554,94
TIC 31509222,31509222,94
TIC 31511621,31511621,94
TIC 31511729,31511729,94
TIC 31511890,31511890,94
TIC 31512254,31512254,94
TIC 31512865,31512865,94
TIC 31528286,31528286,94
TIC 31528780,31528780,94
TIC 31529035,31529035,94
TIC 31529985,31529985,94
TIC 31530164,31530164,94
TIC 31530505,31530505,94
TIC 31531129,31531129,94
