target,tic_id,sectors
TIC 103694819,103694819,101
TIC 103749630,103749630,101
TIC 103780876,103780876,101
TIC 103829791,103829791,101
TIC 103831065,103831065,101
TIC 103832313,103832313,101
TIC 103834814,103834814,101
TIC 103859362,103859362,101
TIC 103860852,103860852,101
TIC 103914433,103914433,101
TIC 103916828,103916828,101
TIC 103943485,103943485,101
TIC 103944219,103944219,101
TIC 103957501,103957501,101
TIC 103959618,103959618,101
TIC 104022191,104022191,101
TIC 104022675,104022675,101
TIC 104024556,104024556,101
TIC 107017977,107017977,101
TIC 107018378,107018378,101
TIC 107138637,107138637,101
TIC 107139259,107139259,101
TIC 107140803,107140803,101
TIC 107143473,107143473,101
TIC 107146641,107146641,101
TIC 113277037,113277037,101
TIC 113279107,113279107,101
TIC 124078045,124078045,101
TIC 124078721,124078721,101
TIC 124093439,124093439,101
TIC 124095230,124095230,101
TIC 124095894,124095894,101
TIC 124145124,124145124,101
TIC 124145125,124145125,101
TIC 124146529,124146529,101
TIC 124147053,124147053,101
TIC 124148366,124148366,101
TIC 124151115,124151115,101
TIC 124172843,124172843,101
TIC 124174267,124174267,101
TIC 124175489,124175489,101
TIC 124176552,124176552,101
TIC 124205690,124205690,101
TIC 124206468,124206468,101
TIC 124232576,124232576,101
TIC 124235800,124235800,101
TIC 124236567,124236567,101
TIC 124282575,124282575,101
TIC 124283249,124283249,101
TIC 124283250,124283250,101
TIC 124287396,124287396,101
TIC 124307021,124307021,101
TIC 124307040,124307040,101
TIC 124308044,124308044,101
TIC 124334450,124334450,101
TIC 124336291,124336291,101
TIC 124401411,124401411,101
TIC 124401869,124401869,101
TIC 124401907,124401907,101
TIC 124402313,124402313,101
TIC 124402693,124402693,101
TIC 124404442,124404442,101
TIC 124423510,124423510,101
TIC 124426377,124426377,101
TIC 124450683,124450683,101
TIC 124452817,124452817,101
TIC 124453339,124453339,101
TIC 124454726,124454726,101
TIC 124515764,124515764,101
TIC 124515950,124515950,101
TIC 124528023,124528023,101
TIC 124528572,124528572,101
TIC 124528578,124528578,101
TIC 124567694,124567694,101
TIC 124568458,124568458,101
TIC 124568633,124568633,101
TIC 124569177,124569177,101
TIC 124570753,124570753,101
TIC 124572032,124572032,101
TIC 124601236,124601236,101
TIC 124602475,124602475,101
TIC 124605573,124605573,101
TIC 124617560,124617560,101
TIC 124618044,124618044,101
TIC 124692823,124692823,101
TIC 124694915,124694915,101
TIC 124695373,124695373,101
TIC 124766750,124766750,101
TIC 124771255,124771255,101
TIC 124786345,124786345,101
TIC 124836842,124836842,101
TIC 130711040,130711040,101
TIC 130720430,130720430,101
TIC 130721469,130721469,101
TIC 130722201,130722201,101
TIC 130722760,130722760,101
TIC 130722835,130722835,101
TIC 130731769,130731769,101
TIC 130731771,130731771,101
TIC 130790372,130790372,101
TIC 130822918,130822918,101
TIC 130822919,130822919,101
TIC 130825131,130825131,101
TIC 130826839,130826839,101
TIC 130826881,130826881,101
TIC 130843533,130843533,101
TIC 130867300,130867300,101
TIC 130867301,130867301,101
TIC 130867823,130867823,101
TIC 130868394,130868394,101
TIC 130869600,130869600,101
TIC 130923066,130923066,101
TIC 130924120,130924120,101
TIC 130924645,130924645,101
TIC 130926221,130926221,101
TIC 130927019,130927019,101
TIC 130942594,130942594,101
TIC 130943028,130943028,101
TIC 130943601,130943601,101
TIC 130945039,130945039,101
TIC 130945054,130945054,101
TIC 130947181,130947181,101
TIC 130947183,130947183,101
TIC 130981260,130981260,101
TIC 130983301,130983301,101
TIC 130983665,130983665,101
TIC 130984243,130984243,101
TIC 131003697,131003697,101
TIC 131040362,131040362,101
TIC 131043744,131043744,101
TIC 131060107,131060107,101
TIC 131081098,131081098,101
TIC 131081589,131081589,101
TIC 131081852,131081852,101
TIC 131084221,131084221,101
TIC 131116202,131116202,101
TIC 131139233,131139233,101
TIC 131193769,131193769,101
TIC 131195882,131195882,101
TIC 131216669,131216669,101
TIC 131218848,131218848,101
TIC 131234318,131234318,101
TIC 131234322,131234322,101
TIC 131234993,131234993,101
TIC 131235037,131235037,101
TIC 131235038,131235038,101
TIC 131236578,131236578,101
TIC 131237300,131237300,101
TIC 131238605,131238605,101
TIC 131238610,131238610,101
TIC 131238969,131238969,101
TIC 131308706,131308706,101
TIC 131309921,131309921,101
TIC 131311326,131311326,101
TIC 131312528,131312528,101
TIC 134650373,134650373,101
TIC 134653865,134653865,101
TIC 134717669,134717669,101
TIC 134754537,134754537,101
TIC 134765602,134765602,101
TIC 134812686,134812686,101
TIC 134815154,134815154,101
TIC 134866849,134866849,101
TIC 134871830,134871830,101
TIC 134903083,134903083,101
TIC 134905011,134905011,101
TIC 134963187,134963187,101
TIC 134971152,134971152,101
TIC 134977626,134977626,101
TIC 135048781,135048781,101
TIC 135093389,135093389,101
TIC 135165545,135165545,101
TIC 135176716,135176716,101
TIC 135225496,135225496,101
TIC 135225667,135225667,101
TIC 135246293,135246293,101
TIC 135247956,135247956,101
TIC 135257476,135257476,101
TIC 135371083,135371083,101
TIC 135432237,135432237,101
TIC 135506567,135506567,101
TIC 135510377,135510377,101
TIC 141969034,141969034,101
TIC 141973945,141973945,101
TIC 142006351,142006351,101
TIC 142039761,142039761,101
TIC 142039824,142039824,101
TIC 142040742,142040742,101
TIC 142110847,142110847,101
TIC 142113230,142113230,101
TIC 142116609,142116609,101
TIC 142141870,142141870,101
TIC 142156498,142156498,101
TIC 142212386,142212386,101
TIC 142261885,142261885,101
TIC 142323008,142323008,101
TIC 142324190,142324190,101
TIC 142324512,142324512,101
TIC 142375417,142375417,101
TIC 142392159,142392159,101
TIC 142392797,142392797,101
TIC 144078405,144078405,101
TIC 144113767,144113767,101
TIC 144150613,144150613,101
TIC 144182383,144182383,101
TIC 144183522,144183522,101
TIC 144219989,144219989,101
TIC 144223597,144223597,101
TIC 144225167,144225167,101
TIC 144292152,144292152,101
TIC 144292639,144292639,101
TIC 144292650,144292650,101
TIC 144323513,144323513,101
TIC 144324239,144324239,101
TIC 144324618,144324618,101
TIC 144370079,144370079,101
TIC 144391378,144391378,101
TIC 144391379,144391379,101
TIC 144394495,144394495,101
TIC 144395071,144395071,101
TIC 144425121,144425121,101
TIC 144428633,144428633,101
TIC 144430246,144430246,101
TIC 144430248,144430248,101
TIC 144430749,144430749,101
TIC 144488191,144488191,101
TIC 144492663,144492663,101
TIC 144506852,144506852,101
TIC 144510349,144510349,101
TIC 144510619,144510619,101
TIC 144566783,144566783,101
TIC 144566805,144566805,101
TIC 144568325,144568325,101
TIC 144569472,144569472,101
TIC 144603871,144603871,101
TIC 144606315,144606315,101
TIC 144656793,144656793,101
TIC 144657649,144657649,101
TIC 144660658,144660658,101
TIC 144661978,144661978,101
TIC 144677321,144677321,101
TIC 144720283,144720283,101
TIC 144720670,144720670,101
TIC 144723568,144723568,101
TIC 144726187,144726187,101
TIC 144765188,144765188,101
TIC 144771989,144771989,101
TIC 144772106,144772106,101
TIC 144786725,144786725,101
TIC 144786727,144786727,101
TIC 144822795,144822795,101
TIC 144823282,144823282,101
TIC 144826574,144826574,101
TIC 144844492,144844492,101
TIC 144845017,144845017,101
TIC 144918085,144918085,101
TIC 144919053,144919053,101
TIC 144921815,144921815,101
TIC 144949446,144949446,101
TIC 144951268,144951268,101
TIC 145005999,145005999,101
TIC 145006683,145006683,101
TIC 145006967,145006967,101
TIC 145011233,145011233,101
TIC 145015441,145015441,101
TIC 145015449,145015449,101
TIC 145016382,145016382,101
TIC 145016752,145016752,101
TIC 145016981,145016981,101
TIC 145017001,145017001,101
TIC 145053881,145053881,101
TIC 145054162,145054162,101
TIC 145055850,145055850,101
TIC 145092212,145092212,101
TIC 152597296,152597296,101
TIC 152597840,152597840,101
TIC 157137788,157137788,101
TIC 157138079,157138079,101
TIC 157321602,157321602,101
TIC 157324520,157324520,101
TIC 157337995,157337995,101
TIC 160527775,160527775,101
TIC 161162087,161162087,101
TIC 161739042,161739042,101
TIC 162397998,162397998,101
TIC 163030651,163030651,101
TIC 163041049,163041049,101
TIC 163046062,163046062,101
TIC 163580647,163580647,101
TIC 163649080,163649080,101
TIC 163653342,163653342,101
TIC 163946606,163946606,101
TIC 164293200,164293200,101
TIC 165230981,165230981,101
TIC 165290320,165290320,101
TIC 165295158,165295158,101
TIC 165317334,165317334,101
TIC 165317493,165317493,101
TIC 165323000,165323000,101
TIC 165377279,165377279,101
TIC 165456234,165456234,101
TIC 165560681,165560681,101
TIC 165562062,165562062,101
TIC 165633864,165633864,101
TIC 165635555,165635555,101
TIC 165662321,165662321,101
TIC 165664257,165664257,101
TIC 165666968,165666968,101
TIC 165667705,165667705,101
TIC 165719512,165719512,101
TIC 165725822,165725822,101
TIC 165726911,165726911,101
TIC 165768177,165768177,101
TIC 165768736,165768736,101
TIC 165769486,165769486,101
TIC 165774110,165774110,101
TIC 165775281,165775281,101
TIC 165823121,165823121,101
TIC 165823257,165823257,101
TIC 165826719,165826719,101
TIC 165898206,165898206,101
TIC 165898278,165898278,101
TIC 165898498,165898498,101
TIC 165904594,165904594,101
TIC 165909249,165909249,101
TIC 165968866,165968866,101
TIC 165968870,165968870,101
TIC 165975689,165975689,101
TIC 165995511,165995511,101
TIC 165997104,165997104,101
TIC 165997727,165997727,101
TIC 166058030,166058030,101
TIC 166059828,166059828,101
TIC 166061741,166061741,101
TIC 166063262,166063262,101
TIC 166141721,166141721,101
TIC 166142430,166142430,101
TIC 166145361,166145361,101
TIC 166184428,166184428,101
TIC 166186464,166186464,101
TIC 166187322,166187322,101
TIC 166188286,166188286,101
TIC 166234670,166234670,101
TIC 166322623,166322623,101
TIC 166325753,166325753,101
TIC 166411574,166411574,101
TIC 166445059,166445059,101
TIC 166445064,166445064,101
TIC 166447153,166447153,101
TIC 166447438,166447438,101
TIC 166527623,166527623,101
TIC 166563438,166563438,101
TIC 166620979,166620979,101
TIC 166666719,166666719,101
TIC 166667038,166667038,101
TIC 167214117,167214117,101
TIC 167215719,167215719,101
TIC 167533895,167533895,101
TIC 167861264,167861264,101
TIC 168168120,168168120,101
TIC 169468632,169468632,101
TIC 170435713,170435713,101
TIC 170459141,170459141,101
TIC 170460782,170460782,101
TIC 170494921,170494921,101
TIC 170497144,170497144,101
TIC 170573738,170573738,101
TIC 170574775,170574775,101
TIC 170574878,170574878,101
TIC 170587031,170587031,101
TIC 170587182,170587182,101
TIC 170627786,170627786,101
TIC 170654459,170654459,101
TIC 170656933,170656933,101
TIC 170657104,170657104,101
TIC 170659914,170659914,101
TIC 178726083,178726083,101
TIC 178756651,178756651,101
TIC 178758712,178758712,101
TIC 178816361,178816361,101
TIC 178818626,178818626,101
TIC 178819397,178819397,101
TIC 178819686,178819686,101
TIC 178824328,178824328,101
TIC 178861865,178861865,101
TIC 178869592,178869592,101
TIC 178887276,178887276,101
TIC 179486821,179486821,101
TIC 179490977,179490977,101
TIC 180172954,180172954,101
TIC 180998196,180998196,101
TIC 181020045,181020045,101
TIC 181020271,181020271,101
TIC 181059947,181059947,101
TIC 181061812,181061812,101
TIC 181062415,181062415,101
TIC 181084080,181084080,101
TIC 181114373,181114373,101
TIC 181152530,181152530,101
TIC 181153195,181153195,101
TIC 181158879,181158879,101
TIC 181163751,181163751,101
TIC 181203963,181203963,101
TIC 181206360,181206360,101
TIC 181224055,181224055,101
TIC 181229140,181229140,101
TIC 181240055,181240055,101
TIC 181823402,181823402,101
TIC 181854331,181854331,101
TIC 181857383,181857383,101
TIC 181860841,181860841,101
TIC 181877779,181877779,101
TIC 181913586,181913586,101
TIC 185084647,185084647,101
TIC 186325202,186325202,101
TIC 186574542,186574542,101
TIC 186588827,186588827,101
TIC 186818732,186818732,101
TIC 187730895,187730895,101
TIC 188221781,188221781,101
TIC 188756200,188756200,101
TIC 189513190,189513190,101
TIC 190267332,190267332,101
TIC 190271688,190271688,101
TIC 191327202,191327202,101
TIC 191562171,191562171,101
TIC 192865791,192865791,101
TIC 193403895,193403895,101
TIC 193413306,193413306,101
TIC 193907722,193907722,101
TIC 194198618,194198618,101
TIC 194966293,194966293,101
TIC 194971186,194971186,101
TIC 195501035,195501035,101
TIC 201600307,201600307,101
TIC 201600309,201600309,101
TIC 201642601,201642601,101
TIC 201687177,201687177,101
TIC 201690280,201690280,101
TIC 201690578,201690578,101
TIC 201723074,201723074,101
TIC 201723935,201723935,101
TIC 201730394,201730394,101
TIC 201730948,201730948,101
TIC 201732264,201732264,101
TIC 201732436,201732436,101
TIC 201745945,201745945,101
TIC 201748996,201748996,101
TIC 201749918,201749918,101
TIC 201750125,201750125,101
TIC 204618705,204618705,101
TIC 204619086,204619086,101
TIC 204643786,204643786,101
TIC 204645414,204645414,101
TIC 204649819,204649819,101
TIC 204650483,204650483,101
TIC 204650822,204650822,101
TIC 204671232,204671232,101
TIC 204671405,204671405,101
TIC 204695287,204695287,101
TIC 204696963,204696963,101
TIC 204698337,204698337,101
TIC 204698427,204698427,101
TIC 204698580,204698580,101
TIC 204698586,204698586,101
TIC 204699050,204699050,101
TIC 204699376,204699376,101
TIC 204700146,204700146,101
TIC 204719068,204719068,101
TIC 204719664,204719664,101
TIC 204719763,204719763,101
TIC 204719766,204719766,101
TIC 207792130,207792130,101
TIC 208383886,208383886,101
TIC 208573112,208573112,101
TIC 208607938,208607938,101
TIC 208789160,208789160,101
TIC 208791781,208791781,101
TIC 208875033,208875033,101
TIC 209014246,209014246,101
TIC 209446819,209446819,101
TIC 209476931,209476931,101
TIC 209702928,209702928,101
TIC 209971455,209971455,101
TIC 210096523,210096523,101
TIC 210502402,210502402,101
TIC 210809900,210809900,101
TIC 211507984,211507984,101
TIC 219285759,219285759,101
TIC 219382427,219382427,101
TIC 219442838,219442838,101
TIC 219516729,219516729,101
TIC 219643957,219643957,101
TIC 219699276,219699276,101
TIC 219699410,219699410,101
TIC 219700573,219700573,101
TIC 219701594,219701594,101
TIC 219701748,219701748,101
TIC 219767019,219767019,101
TIC 219768234,219768234,101
TIC 219769290,219769290,101
TIC 219769847,219769847,101
TIC 219828968,219828968,101
TIC 219829145,219829145,101
TIC 219942866,219942866,101
TIC 219943378,219943378,101
TIC 219952292,219952292,101
TIC 219963669,219963669,101
TIC 219963958,219963958,101
TIC 219964560,219964560,101
TIC 219965825,219965825,101
TIC 219975536,219975536,101
TIC 219978562,219978562,101
TIC 219981528,219981528,101
TIC 220345533,220345533,101
TIC 220347617,220347617,101
TIC 220347928,220347928,101
TIC 220370034,220370034,101
TIC 220370211,220370211,101
TIC 220371163,220371163,101
TIC 220372086,220372086,101
TIC 228694499,228694499,101
TIC 228697178,228697178,101
TIC 228697180,228697180,101
TIC 228758453,228758453,101
TIC 228760810,228760810,101
TIC 228761172,228761172,101
TIC 228840439,228840439,101
TIC 228840468,228840468,101
TIC 228843099,228843099,101
TIC 228883011,228883011,101
TIC 228885384,228885384,101
TIC 228885563,228885563,101
TIC 228885892,228885892,101
TIC 228969041,228969041,101
TIC 228971871,228971871,101
TIC 228972002,228972002,101
TIC 228972228,228972228,101
TIC 228972732,228972732,101
TIC 229044450,229044450,101
TIC 229047362,229047362,101
TIC 229106161,229106161,101
TIC 229106210,229106210,101
TIC 229181083,229181083,101
TIC 229181237,229181237,101
TIC 229254851,229254851,101
TIC 229255152,229255152,101
TIC 229255155,229255155,101
TIC 229255362,229255362,101
TIC 229258156,229258156,101
TIC 229258252,229258252,101
TIC 229310586,229310586,101
TIC 229311138,229311138,101
TIC 229311253,229311253,101
TIC 229311838,229311838,101
TIC 229388113,229388113,101
TIC 229390943,229390943,101
TIC 229465678,229465678,101
TIC 229468261,229468261,101
TIC 229544020,229544020,101
TIC 229544078,229544078,101
TIC 229599397,229599397,101
TIC 229676917,229676917,101
TIC 229679814,229679814,101
TIC 229814009,229814009,101
TIC 230949405,230949405,101
TIC 230979227,230979227,101
TIC 231620255,231620255,101
TIC 231632822,231632822,101
TIC 231666244,231666244,101
TIC 232061901,232061901,101
TIC 232062254,232062254,101
TIC 234281396,234281396,101
TIC 234281664,234281664,101
TIC 234282389,234282389,101
TIC 234285392,234285392,101
TIC 234287962,234287962,101
TIC 234288438,234288438,101
TIC 234288549,234288549,101
TIC 234289138,234289138,101
TIC 237322080,237322080,101
TIC 237322105,237322105,101
TIC 237325365,237325365,101
TIC 238809900,238809900,101
TIC 238809913,238809913,101
TIC 238813087,238813087,101
TIC 238815187,238815187,101
TIC 238815210,238815210,101
TIC 238815671,238815671,101
TIC 238829525,238829525,101
TIC 238830991,238830991,101
TIC 238831201,238831201,101
TIC 238831647,238831647,101
TIC 238852606,238852606,101
TIC 238853890,238853890,101
TIC 238855251,238855251,101
TIC 241299185,241299185,101
TIC 241320066,241320066,101
TIC 241347516,241347516,101
TIC 241357076,241357076,101
TIC 241358980,241358980,101
TIC 241402261,241402261,101
